source,relative_path,size,sha256,coverage_status,covered_by,action
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_310_3_long.assetbundle,133759,3177c80b62ae6c3558dc946aa909f37e45a6bf6b7d0bc0018a023b118ad9407c,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_310_3_long.assetbundle,winner_sha256=09a4b423effe2867b2196df420af8a46900f35896455d2ec4697d3485c3c3988
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_310_4.assetbundle,71335,17e3a915588d5e19a3018605448dfb2ee206867a2da45d4b25f8958ab323e99d,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_310_4.assetbundle,winner_sha256=f775d49708362b287280beddb0a6bbcee2f994857e46cbf14a677f63df52a6ef
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_310_4_long.assetbundle,392189,81e69572ea3fd7fa4eba200f89ee7e7158695e3b455bed8a346ae58bbe300546,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_310_4_long.assetbundle,winner_sha256=df5ee5576d138f651e5cf337a9a016088df281e521d0da4f35b9a510da4e331c
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_311_0.assetbundle,91852,09d9f81c95ac5d30f4032343cf2acea941941b0a00f69834032f665fff45ed6f,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_311_0.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_311_0_long.assetbundle,518663,490ecba3d5983d2725177f67af06cd7d65edbd971d0808b9b4d950e2b0b887d7,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_311_0_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_311_1.assetbundle,135278,f24860388bd5d761f0019cae0c3ae9ff8e0b295521c290ada7998dba04fff487,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_311_1.assetbundle,winner_sha256=e7037f62d2b8a9c946fc0d35bc09817420b22009bc34e1283da1cd674645ff9d
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_actur_back_311_1_long.assetbundle,774057,7dc1841fa2e9c4aa527ba6e196a46cc17ae67403e3f78b8299b7bf7a0092e9a2,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_actur_back_311_1_long.assetbundle,winner_sha256=20111e66e180b2f2ee8351abd0b71f0974257c7db3f8ed593bd18888ceb5e280
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_10_3.assetbundle,51803,922ec33f439a97f3c930cee846759cec3f8a2fe06a044da6b04b500a02e02fa1,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_10_3.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_10_3_long.assetbundle,262921,27bcbc686c8384bbe0e56eda6487adf04bc0a96e274633b6d4bf7e7fd932e992,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_10_3_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_1.assetbundle,93832,0a6af37631910037b9dc76ce5044c03e426ae6bffc787549ca674a0dd68df2ba,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_1.assetbundle,winner_sha256=0e2b1005d249b9d849e6265478af3bf4faa97f5349ddb374be35b1f6951ccdd2
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_1_long.assetbundle,518283,b81514f894df80d1d73fe0a5a84fb944b7997e7ed4925e7681b92501a575ed44,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_1_long.assetbundle,winner_sha256=cd9fdffb5c932c31b854a50a186a26e62fd2549b93766e6b231bd92a788f6291
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_2.assetbundle,176059,2035621346037d650d402c301c5b7183e971b0adc30191a9ff927c900e1a8425,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_2.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_2_long.assetbundle,1023788,be47d93da6f1e2d7b9a5d377396b23c7458ee5fc10512db2776b840a326938a5,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_2_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_3.assetbundle,304879,ca58795728347ef06c7db6b4838a5c4d1cd9d2d1e89be2a7e008801895db8822,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_3.assetbundle,winner_sha256=c4fb86ade0c6451dabb97843e630209610e5f6fce87f8b1fd44ddcd45c848b7b
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_3_long.assetbundle,1806606,144186c37893cf95dcc7e56520ace7a6ae3f9493c7b64e0ca80ddea39a9ea216,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_3_long.assetbundle,winner_sha256=67d380cf355f3124e71927ced36fdffd2e4bd80c394f49ec818186982c9ac43a
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_4.assetbundle,157191,c93b1d6024df60d5d2f603071fca25f7d940cb9f038c26ded6cde369f9157c86,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_4.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_10_4_long.assetbundle,909585,56793efe7388f56e7b8b0b3533a963b4858bc22fdf7ebea10f940f53d5873b4e,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_10_4_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_210_4.assetbundle,217787,1def9770241a31a6c721bf6cc5c855d2c96b5c291ea77394766f6def390e9cbc,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_210_4.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_210_4_long.assetbundle,1256853,8bbf091da8af560da2f25d192f77eda484b033bfda7f8c69a4f7ff8711bc4e86,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_210_4_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_210_5.assetbundle,67759,f651baac59c5c655224455a1897a60e1d39e57fbafe0afe1f011b7ab362a00d5,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_210_5.assetbundle,winner_sha256=1b5a09ba23b11520fb8f462cc107447d0e8f7a474732b15ccaaa2f8f01787b64
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_180_210_5_long.assetbundle,388452,c7d582fe9f7c38541aae824c6bfe26e35f7edf891ebf850ad71c59b8f1d6b181,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_180_210_5_long.assetbundle,winner_sha256=93c70d680fcc1c3d259e0a8608bf3958bd7b731bfd0b55132fef347eb2c965a8
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_421_10_2.assetbundle,29621,b16ad37bd1fb013a70fe0fa72dd4683c2a4ad38ccc7b9109b08888285365918b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_421_10_2.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_421_10_2_long.assetbundle,136664,d2bb333780bcf76471a61c9b02ec898e70c6e909f2a17e5c954713a243ecaaca,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_421_10_2_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_421_10_3.assetbundle,29819,6944c4305d931a4bd3dde394b5ba51cfc8bafe8bc9cd4635cf151ac9a0dd412d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_421_10_3.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_421_10_3_long.assetbundle,132030,55a642f2e0dc9cb282e1a9ce20183a4aa9bfedfaa67cc39e4c63993cef24d49b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_421_10_3_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_0_long.assetbundle,140378,d1f50b3a9eb792b9e39d24f03a25eb1f2fa2df79678f2216728780648ce215f3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_0_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_1.assetbundle,113694,37bd5cc33f3176ccb31ec9cdf5946d8306df6293fefdf1a3c80ac38dbd15c0fd,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_1.assetbundle,winner_sha256=120e05fb3fd8a3a145fc5ff089176a2d883f047747c9e9d9c9bd7a32f4ee4270
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_1_long.assetbundle,667249,e0e5ba149be60854aeeff829b50e727f3abd581bd86b14c2233e1ebbe79c7fe4,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_1_long.assetbundle,winner_sha256=d23e24a9d79a852002977d36cb8f1d24c9a287121bebd81f771cb47b5f0689a2
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_2.assetbundle,264983,c70fc1ad35aa2cade0cf4abd121f786f9d9eeb104c5277da01ff34f0551599a0,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_2.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_2_long.assetbundle,1579354,6bead00d04c525aa9f29f30482220cbc0a0ae48ae370bdc20ed0dac59d5e01a2,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_2_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_3.assetbundle,288629,fb53ae15a7cec10cbf25f847438e7a89de2a01e99daecf1dfc4f7a79bb5a1cee,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_3.assetbundle,winner_sha256=e6c6586295408db52bcfc39dfbcc0ecfab16de84f726fa4957820fcc8f9a1ea9
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_3_long.assetbundle,1726089,20db20e485c4c324d8b4d72a7f33bd4cd64abed9432c1162d9a8e220b779d6b3,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_3_long.assetbundle,winner_sha256=08e7ace74468867de9cd2000d6e4ac7530375d36c0bcfcc0b8bf1541fdf47f5b
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_4.assetbundle,160751,4a68b8cb6c334203ae8054cd46d80cf5ac705f91ba26c068b6e900bcd5825b81,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_4.assetbundle,winner_sha256=27241075fc9bd1e61e15cacc49a04ee48b9854639f0f97751f7b28b4c6ea466d
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_10_4_long.assetbundle,931630,daeb3fa5fabda50461855a8771e2f1174d028c0a67ad20dcc4abada63d2bd1cf,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_10_4_long.assetbundle,winner_sha256=a30342549098ba15466ebeb27a1974aca0b39d87dc696aa0d95ea690c669ee01
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_210_3.assetbundle,27655,ffbd562d7e6ea64425ed177dae494d3c279e144eaaf908d9d6b7c6d0370bc167,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_210_3.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_210_3_long.assetbundle,129867,7c33051936a1556002ea6d844838d90d82b13d903151150aa13b426b45c958a0,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_210_3_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_210_4.assetbundle,114221,0918117aaf72116468a607c924ab20e5d166a836157c4e3e3237b7a059b6a59b,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_210_4.assetbundle,winner_sha256=1901e228a8f370e50ba25b470cff7f1259fcd7cf1670acf230ae321edd95fd9d
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_210_4_long.assetbundle,654696,42dc9648bae964cec89293edf407a8d7d2e7d218ea318f6a8ce241fb4b03b506,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_210_4_long.assetbundle,winner_sha256=32609540009a93d5b6135e39beb9734339bc4889c8589a3ab0840c7d3f109411
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_310_4.assetbundle,49438,2a54299620e3028dc86ecbbd4063158dc2bd8ad46f76e820059c0ddc143e07bb,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_310_4.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_511_310_4_long.assetbundle,271772,9af89510624c1c9e7ff47afd2783f9802e710ec929f45b4c8ba97bd8f6d607ea,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_511_310_4_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_10_4.assetbundle,26867,f88e948524fd1db4abc1b6508a903330d2ded746c5cafb121525dc1fb729ed41,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_10_4.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_10_4_long.assetbundle,128248,6a02039046a3855d78174cf0f2595516514053b60f1230445c86f9b6c75d6c39,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_10_4_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_1.assetbundle,68812,eb6a8015c8f5ddc8ef2fa0b28798dc3c035c68b457b72a429e844ed54dda55d5,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_1.assetbundle,winner_sha256=b67859aca9842e932ee29952006c10618c8f2dd0e4a8c71b9ed723032d1fc63e
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_1_long.assetbundle,379574,979f57a02d69971b1dbee445f8e912339a5d26560628cf1834cceb35a1203698,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_1_long.assetbundle,winner_sha256=bfe1496f34615dc424ead130e53d49555dcdc9e8ae2c1fad5e846113203ae6ee
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_2.assetbundle,27345,c8e1585ee17463792f2e1d1d9bf4255f2be784c4caad04f59b4ed30ae19f525a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_2.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_2_long.assetbundle,134430,ac67d6f39128fcc09e74ae232a251ee7ae9ffe227a7d7de7c8a16cd16f7440e4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_2_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_3.assetbundle,90462,796cf1dcb20f2219cedffa22e6666f0f5d24072db84c2423592dedf334a86b1b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_3.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_1_3_long.assetbundle,522246,72ebc5adac3a535ff50d75f038aad366ce12087206e5b72c0ba8902b5144974b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_1_3_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_1.assetbundle,88954,24153b8bd8c8b5b57eafffc600b4579cb5ce69d358a0e821a39d722e9b59ab08,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_1.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_1_long.assetbundle,512745,5318eeee5c6eac48510634e7c0a37cc30d725921d58aec9b8039e316ed6eb01f,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_1_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_2.assetbundle,176665,cc637ffa4c9a8da7344dccd24d6a8afadeea383b9e948d81c9e42a3a126fd33f,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_2.assetbundle,winner_sha256=5717be870d05c2c24251ac97444056652abe5abf709f169b56abe7f1e9048f68
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_2_long.assetbundle,1026137,e232152eeb615b28f1961cada1a2bfc69380be6bfad3e9e9be632527a2a2425a,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_2_long.assetbundle,winner_sha256=72f1b7e0c2f1fc4cc5bad02aa5cacf64de086cfb13936493f2b82886e8eeadb3
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_4.assetbundle,90775,493e543da241038f19ef46eb3dce55fdffeb1f169579fab629485b1c7fac8282,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_4.assetbundle,winner_sha256=5890f203f60794d437138e6d6cbd7f60aeb8bb55e873ebaca7cd22308fe40437
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_2_4_long.assetbundle,522287,894e00639f265d7bfc0d989acf63728ad00ed692c10c676a9bd14d24d234eb5c,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_2_4_long.assetbundle,winner_sha256=ec6585348920d0a3aa589e56d78038440d83b6478ff4e60c3bac41761f26d038
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_2.assetbundle,70379,d934fdb08dc58846eeda913646c50d6f09f8d3d2e798d2bdf273ae9b9dfbe073,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_2.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_2_long.assetbundle,386467,6199604deaab665a06792d26b45d7e44e9b7d455dc77a6a95650a009687aaa09,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_2_long.assetbundle,
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_3.assetbundle,69833,7f7beaa385e00b62584c2da9e0105efb98284a5040b7fb0f4bde6e697324ead2,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_3.assetbundle,winner_sha256=15dc5a9168faaac426534ad7f298a3834528eb42b1222136f576ba66fda1ab76
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_3_long.assetbundle,382929,4d2524c6fa551a575d1a2dea60955d49cb13ba7fab859e7adf00e11d615529a3,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_3_long.assetbundle,winner_sha256=62fab1ef13935d3ef612567eaca28fd0103fffcc4f7471c53ba102e4e84f0fd0
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_4.assetbundle,48593,4ff1ce460f51283d83b2ef80de3c5ff88cc32b8835e61e2ca385f8dc11d3d1e6,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_4.assetbundle,winner_sha256=263a634c8befc43f944428a0171ca66d2bf7381424d7ad0440350adec5cbf184
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_3_4_long.assetbundle,255911,bafea050b716180f5b3a79538caa4d2304e79156976e9062df7f6311ed1951f1,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_3_4_long.assetbundle,winner_sha256=a9f6ffb110a1e6625787a296aa376eae791cb46fdab680d69262c629aa753fee
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_4_1.assetbundle,90831,aed9ff486b8697d7cc7abbe55fae85706bd7388ae95a6a243d7c726252538f66,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_4_1.assetbundle,winner_sha256=f3e80a73e3d11e1fa3c6042f0b5bf2bc4f776bc6506d51d9dd0b15ca713112f4
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_4_1_long.assetbundle,511576,165613cd472a690b7f2be6bbf8501ec4d6bb873dc40aa559213c3fbcfd380792,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_4_1_long.assetbundle,winner_sha256=0719947b054e1b2f908d0052ba811a1cfaf725595a3d1bd23deb07cf9bd80cf1
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_6_1.assetbundle,46755,722146dd38f12de55e41ede0ab2a3106f359fc199423718f1f78ad3a7727c90d,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_6_1.assetbundle,winner_sha256=e2861429182efe1ca65e2e0ac0329c71fd4f70e6bda93ee30b32581cc93dbaed
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_6_1_long.assetbundle,251565,1a08d46f3ba0a77b2383f5cde4a461ea85fc6cd3f529a16cab0e62d977f0cb44,covered_by_newer_duplicate,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_6_1_long.assetbundle,winner_sha256=b332544b82a161d092a4a0768c7e90fc71da551340f1f481b777c6dbae132939
com.girlwars.kr,files/build/download/ui/uiprefabandres/maininterface_ext_act_other_6_2.assetbundle,43686,5891dcd657ac0c1cf4baa12424f32c0edb1e4079461b04e94793d07c5f24c439,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\ui\uiprefabandres\maininterface_ext_act_other_6_2.assetbundle,
