font_key,bundle,font_path_id,glyph_index,width,height,bearing_x,bearing_y,advance,rect_x,rect_y,rect_width,rect_height,scale,atlas_index
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,1,0.0,0.0,0.0,0.0,11.203125,0,0,0,0,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,2,24.0,28.640625,0.0,27.59375,24.046875,40,10,24,30,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,4,29.1875,30.25,1.40625,29.046875,32.046875,10,93,30,32,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,7,11.96875,35.828125,2.078125,29.59375,14.515625,10,144,13,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,8,11.953125,35.828125,0.484375,29.59375,14.515625,10,200,13,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,10,21.4375,21.4375,1.4375,22.4375,24.6875,10,256,22,22,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,11,7.875,10.90625,1.921875,0.3125,11.796875,43,59,9,12,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,12,21.4375,3.953125,1.4375,13.3125,24.28125,42,144,22,5,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,13,7.890625,7.875,1.953125,0.3125,11.796875,59,90,9,9,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,14,14.4375,36.109375,0.046875,30.796875,15.234375,83,10,15,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,15,25.359375,35.40625,1.28125,29.640625,27.6875,42,168,26,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,16,12.25,34.203125,1.796875,28.84375,16.28125,10,297,14,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,17,25.953125,34.640625,1.046875,29.234375,28.796875,10,351,26,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,18,26.453125,35.4375,1.234375,29.640625,28.796875,51,223,27,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,19,27.90625,34.796875,-0.3125,29.15625,28.796875,51,278,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,20,26.515625,34.953125,0.765625,29.15625,28.796875,87,66,28,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,21,25.640625,36.046875,2.078125,29.640625,28.796875,117,10,26,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,22,24.953125,34.796875,1.125,29.15625,27.796875,87,121,26,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,23,25.328125,35.5625,0.796875,29.84375,28.765625,97,176,27,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,24,25.640625,36.046875,2.078125,29.640625,28.796875,134,66,26,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,25,7.875,25.078125,2.765625,24.71875,13.203125,97,231,9,26,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,32,30.46875,34.796875,0.046875,29.15625,30.484375,162,10,31,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,33,29.671875,34.796875,-0.4375,29.15625,30.40625,10,406,31,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,34,28.40625,36.359375,0.953125,29.953125,30.765625,55,333,30,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,35,30.875,34.796875,-0.4375,29.15625,32.046875,99,276,32,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,36,28.15625,34.796875,-0.4375,29.15625,28.84375,143,122,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,40,10.1875,34.796875,0.125,29.15625,11.6875,179,65,11,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,43,25.84375,34.796875,-0.125,29.15625,26.765625,143,177,27,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,45,31.15625,34.796875,0.078125,29.15625,32.484375,10,461,32,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,46,29.359375,36.390625,1.203125,29.953125,32.15625,60,389,30,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,47,28.484375,34.796875,0.359375,29.15625,29.3125,104,331,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,49,31.484375,35.203125,-0.4375,29.15625,32.359375,150,232,33,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,50,30.484375,36.4375,0.0,29.953125,30.71875,191,120,31,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,51,28.3125,34.796875,0.0,29.15625,28.765625,209,65,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,53,32.765625,34.796875,0.359375,29.15625,33.484375,212,10,34,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,55,32.484375,34.796875,-0.046875,29.15625,34.484375,189,177,34,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,62,19.453125,2.15625,0.3125,-1.40625,20.0,150,288,20,3,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,64,25.921875,27.84375,1.203125,21.4375,28.71875,241,120,27,29,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,68,25.3125,27.796875,1.046875,21.3125,28.125,257,65,26,29,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,71,25.640625,35.59375,0.515625,29.953125,26.6875,265,10,27,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,75,9.390625,35.59375,0.921875,29.953125,11.640625,10,516,11,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,76,39.921875,26.84375,1.71875,21.203125,43.484375,10,571,41,28,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,77,24.453125,26.765625,1.3125,21.125,26.6875,40,516,25,28,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,79,25.875,36.953125,0.125,21.4375,27.59375,61,445,26,38,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,81,18.71875,26.40625,-0.4375,20.765625,18.359375,10,618,20,27,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,83,18.125,36.546875,0.234375,29.953125,18.203125,10,664,19,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,85,28.53125,26.84375,-0.125,20.84375,27.6875,10,720,30,27,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,87,27.265625,26.84375,-0.3125,20.84375,27.0,48,664,28,27,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,90,14.40625,36.3125,0.4375,29.59375,16.046875,70,563,15,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,92,14.40625,36.3125,1.234375,29.59375,16.046875,84,502,15,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,93,20.5625,8.25,0.359375,17.84375,21.234375,49,619,21,9,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,94,34.40625,34.796875,0.0,29.15625,34.40625,104,558,35,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,98,8.6875,8.625,1.796875,2.3125,29.0,109,411,10,10,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,99,12.359375,12.40625,1.359375,4.640625,32.875,138,411,13,13,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,100,4.921875,4.8125,4.0,14.046875,12.875,59,118,5,6,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,102,30.125,4.8125,2.15625,14.046875,34.40625,109,386,31,6,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,106,34.234375,4.234375,0.078125,15.921875,34.40625,89,619,35,5,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,112,12.96875,8.59375,0.875,28.796875,14.796875,106,445,14,9,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,113,12.953125,8.59375,0.6875,28.796875,14.796875,106,473,14,9,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,120,12.53125,17.921875,0.953125,29.5625,14.3125,118,501,14,19,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,121,12.53125,17.921875,0.875,12.71875,14.4375,139,443,14,19,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,260,9.40625,35.71875,12.4375,29.953125,34.40625,366,1659,10,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,276,12.234375,34.203125,11.078125,28.84375,34.40625,251,1430,13,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,402,31.046875,1.71875,2.875,9.15625,36.796875,211,746,32,3,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,848,32.953125,34.515625,2.046875,29.4375,36.796875,152,310,33,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,850,31.078125,28.84375,3.71875,25.4375,36.796875,151,481,32,30,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,852,24.640625,35.4375,5.84375,29.484375,36.796875,202,232,26,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,856,32.125,33.671875,2.921875,28.796875,36.796875,242,168,34,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,857,33.5625,32.875,2.3125,28.640625,36.796875,287,113,34,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,858,35.515625,32.875,1.484375,28.640625,36.796875,170,365,36,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,859,28.0,35.0,4.640625,29.921875,36.796875,172,418,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,861,18.359375,35.28125,8.71875,29.125,36.796875,204,287,20,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,865,25.796875,28.96875,5.5625,25.28125,36.796875,311,10,27,30,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,866,32.125,34.0,4.28125,30.28125,36.796875,311,59,33,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,867,28.6875,33.796875,4.59375,29.359375,36.796875,10,766,30,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,868,33.109375,36.046875,3.765625,31.5625,36.796875,10,820,34,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,869,24.875,33.390625,8.046875,28.515625,36.796875,59,710,25,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,871,33.625,34.546875,1.6875,28.953125,36.796875,59,763,35,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,872,35.484375,37.0,1.640625,31.359375,36.796875,95,643,37,38,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,873,33.8125,32.359375,1.3125,28.234375,36.796875,103,700,35,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,877,32.125,34.515625,2.359375,29.203125,36.796875,151,613,33,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,878,33.609375,34.671875,2.15625,29.3125,36.796875,158,530,34,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,879,29.390625,34.53125,3.6875,29.125,36.796875,202,473,31,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,881,26.84375,20.5625,5.28125,17.125,36.796875,357,10,28,22,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,882,32.828125,25.640625,2.046875,24.484375,36.796875,220,418,33,27,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,884,31.640625,29.75,2.484375,25.875,36.796875,225,343,33,30,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,885,31.796875,29.75,2.484375,25.875,36.796875,243,287,33,30,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,886,26.53125,32.96875,5.15625,28.125,36.796875,247,221,27,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,888,34.203125,34.6875,1.71875,29.125,36.796875,293,221,35,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,889,31.28125,32.15625,3.359375,27.796875,36.796875,295,166,32,33,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,892,33.75,30.203125,1.5625,26.203125,36.796875,340,113,35,31,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,893,33.671875,32.71875,2.40625,27.875,36.796875,346,163,35,33,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,897,37.0,35.203125,0.484375,30.0,36.796875,363,51,38,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,900,36.953125,33.953125,0.28125,28.796875,36.796875,394,106,38,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,908,28.3125,34.125,4.5625,29.078125,36.796875,420,10,29,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,912,29.71875,34.875,2.6875,29.71875,36.796875,10,876,31,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,919,25.53125,33.875,6.515625,28.640625,36.796875,10,931,27,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,920,21.125,34.15625,7.875,28.84375,36.796875,10,985,22,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,921,28.84375,32.796875,3.875,27.640625,36.796875,10,1039,30,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,922,37.03125,34.078125,0.40625,28.640625,36.796875,51,985,38,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,925,34.921875,34.078125,0.765625,28.71875,36.796875,56,931,36,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,928,31.15625,35.28125,2.84375,30.046875,36.796875,63,817,32,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,929,35.328125,32.90625,0.875,28.3125,36.796875,60,876,37,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,933,26.71875,32.609375,3.203125,28.203125,36.796875,113,753,27,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,935,27.046875,33.3125,4.71875,29.0,36.796875,114,806,28,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,938,26.28125,26.84375,4.59375,22.6875,36.796875,157,668,27,28,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,942,32.5625,33.921875,2.078125,29.0,36.796875,159,715,33,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,944,27.484375,33.3125,4.28125,28.515625,36.796875,203,585,28,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,945,33.515625,35.5625,3.640625,30.71875,36.796875,211,528,35,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,950,34.828125,33.515625,1.046875,28.359375,36.796875,252,464,35,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,952,31.6875,32.203125,3.0,28.28125,36.796875,272,392,32,33,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,953,34.125,32.203125,2.796875,28.28125,36.796875,277,336,35,33,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,954,32.46875,29.484375,2.046875,26.078125,36.796875,295,276,33,31,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,955,36.078125,33.921875,1.203125,30.484375,36.796875,203,638,37,35,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,956,32.203125,31.5625,1.921875,28.046875,36.796875,250,583,34,33,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,957,34.90625,33.3125,1.6875,29.796875,36.796875,265,518,36,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,961,35.59375,35.671875,1.6875,30.359375,36.796875,306,444,37,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,962,32.53125,33.5625,2.15625,28.640625,36.796875,323,388,33,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,964,24.25,25.046875,5.875,20.28125,36.796875,331,326,26,26,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,969,18.828125,32.671875,11.765625,28.3125,36.796875,347,215,20,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,971,32.53125,33.0,2.15625,28.40625,36.796875,347,268,33,34,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,972,33.0,23.109375,2.046875,23.15625,36.796875,386,215,34,24,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,977,36.75,30.796875,0.5625,28.84375,36.796875,400,160,38,31,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,978,35.1875,30.953125,0.765625,29.0,36.796875,451,65,36,31,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,984,34.5625,35.078125,2.84375,31.203125,36.796875,468,10,36,36,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,986,34.078125,24.078125,1.40625,24.640625,36.796875,451,115,35,25,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,989,35.765625,35.921875,1.28125,31.203125,36.796875,10,1092,37,37,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,991,32.15625,27.234375,2.359375,24.59375,36.796875,59,1039,33,28,1.0,0
riyu_baibian_0.2_0.2_1,download/ui/uifont/japanese/tmp/riyu_baibian_0.2_0.2_1.assetbundle,7841306283836229386,992,25.6875,32.046875,5.59375,27.40625,36.796875,108,985,27,33,1.0,0
