bundle,asset_name,path_id,attempt,output_size,classification,score,printable_ratio,lua_marker_count,preview
download/xlualogic/modules/csguildwar.assetbundle,UI_GuildWarWin,-3935362408085155332,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/csguildwar.assetbundle,UI_GuildWarWin,-3935362408085155332,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/csguildwar.assetbundle,UI_GuildWarWin,-3935362408085155332,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/csguildwar.assetbundle,UI_GuildWarWin,-3935362408085155332,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/csguildwar.assetbundle,UI_GuildWarWin,-3935362408085155332,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,raw_utf8_fallback,15569,encoded_text_prefix,27,0.563,0,A-EV{\xDEf\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xCCX+JS8\xBA]\xE2/zEI\x8DxzJ\x9A\xDC\xC9\x8E:\xA1A-EV{\xDEg\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xCCX+JS8\xBA]\xE2/zEI\x8FHVH\x9B\xFD\xE7\xE4|\xCFH.\x01\x1E\x1D\x92f\xC6;\x7F\tE\xF4HRT\x8B\xD0\xD7\xCC;\x8Ci#RVY\x91
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,strip_prefix4,15565,binary,22,0.563,0,{\xDEf\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xCCX+JS8\xBA]\xE2/zEI\x8DxzJ\x9A\xDC\xC9\x8E:\xA1A-EV{\xDEg\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xCCX+JS8\xBA]\xE2/zEI\x8FHVH\x9B\xFD\xE7\xE4|\xCFH.\x01\x1E\x1D\x92f\xC6;\x7F\tE\xF4HRT\x8B\xD0\xD7\xCC;\x8Ci#RVY\x91m\xC0uW
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,security_xor_raw,15569,lua_like_text,168,1.0,4,local o=require('DataNode/DataTable/Create/guild/DTGuildDBModel')\nlocal n=require('DataNode/DataTable/Create/guild/DTGuildFrameDBModel')\nlocal h=require('DataNo
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,getluabuff_security_xor_raw_bomspace,15569,lua_like_text,168,1.0,4,local o=require('DataNode/DataTable/Create/guild/DTGuildDBModel')\nlocal n=require('DataNode/DataTable/Create/guild/DTGuildFrameDBModel')\nlocal h=require('DataNo
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,GuildMgr,-4837665355094276425,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,raw_utf8_fallback,5517,encoded_text_prefix,27,0.554,0,A-EV{\xDEe\x98l\x19EB\xAA[[\x05\x97\x84\x94\x99\x19\xC7B!G[7\x8D4\x94j#\x19'\xA5UTD\x92\x99\xC6\x94!\xA1A-EV{\xDE{\x9839J'\xA5UTD\x92\x99\xCD\x94#\xA1A-EV{\xDEg\x98j\x19EB\xAA[[\x05\x9B\x84\xDE\xD4\x19\xC7B!G[7\x8A4\xDE'\x19EB\xAA[[\x05\x9A\x84\xDE\xD4\x19\xC7B!G[7\x9F4\xDE'\x19EB\xAA[[\x05\x98\x84\x94\x9C#\xA1A-EV{\xDE|\x98h#\x19'\xA5UTD\x92\x99\xC8\x94 \x9B\x1DHJXt\x9F
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,strip_prefix4,5513,binary,22,0.553,0,{\xDEe\x98l\x19EB\xAA[[\x05\x97\x84\x94\x99\x19\xC7B!G[7\x8D4\x94j#\x19'\xA5UTD\x92\x99\xC6\x94!\xA1A-EV{\xDE{\x9839J'\xA5UTD\x92\x99\xCD\x94#\xA1A-EV{\xDEg\x98j\x19EB\xAA[[\x05\x9B\x84\xDE\xD4\x19\xC7B!G[7\x8A4\xDE'\x19EB\xAA[[\x05\x9A\x84\xDE\xD4\x19\xC7B!G[7\x9F4\xDE'\x19EB\xAA[[\x05\x98\x84\x94\x9C#\xA1A-EV{\xDE|\x98h#\x19'\xA5UTD\x92\x99\xC8\x94 \x9B\x1DHJXt\x9Fe\x855.
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,security_xor_raw,5517,lua_like_text,168,1.0,4,local l=6\nlocal i=10\nlocal s=1000\nlocal c=2\nlocal r=i*c\nlocal h=0\nlocal n=0\nlocal e={}\nlocal t={}\nlocal d={}\nlocal a={}\nlocal f=150\nlocal u=200\nlocal m=300\nloca
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,getluabuff_security_xor_raw_bomspace,5517,lua_like_text,168,1.0,4,local l=6\nlocal i=10\nlocal s=1000\nlocal c=2\nlocal r=i*c\nlocal h=0\nlocal n=0\nlocal e={}\nlocal t={}\nlocal d={}\nlocal a={}\nlocal f=150\nlocal u=200\nlocal m=300\nloca
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_DanmuItem,5886671002234963311,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,raw_utf8_fallback,5202,encoded_text_prefix,28,0.575,0,"A-EV{\xDE`\x98!\x19zN\xBB_RK\xAE\xD8\xC1\xCDz\xC5J\x7F\x14\x07;\xF4K\xC2\x16vOY\x99[SA\x97\xD7\xC2\x94""\x9E\x01HdPE\x97n\xCD.CHI\xADSYB\xC3\x88\x90\x85\x19\xD6'.ITv\x92)\xC6g'\x19'\xA5UTD\x92\x99\xC8\x94""\x9D'.ITv\x92)\xD0g+\x19'\xA5UTD\x92\x99\xC9\x94 \x9B\x1DHJXt\x9Fe\x85?.\x1D\x1D\xF90[J\x9D\xD8\xC9\x89g\x96\x1DHJXt\x9Fe\x855.RP\xC3VXF\x9F\xD5\x85\xCC.\x9B'.ITv\x92"
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,strip_prefix4,5198,binary,22,0.575,0,"{\xDE`\x98!\x19zN\xBB_RK\xAE\xD8\xC1\xCDz\xC5J\x7F\x14\x07;\xF4K\xC2\x16vOY\x99[SA\x97\xD7\xC2\x94""\x9E\x01HdPE\x97n\xCD.CHI\xADSYB\xC3\x88\x90\x85\x19\xD6'.ITv\x92)\xC6g'\x19'\xA5UTD\x92\x99\xC8\x94""\x9D'.ITv\x92)\xD0g+\x19'\xA5UTD\x92\x99\xC9\x94 \x9B\x1DHJXt\x9Fe\x85?.\x1D\x1D\xF90[J\x9D\xD8\xC9\x89g\x96\x1DHJXt\x9Fe\x855.RP\xC3VXF\x9F\xD5\x85\xCC.\x9B'.ITv\x92)\xC4gV"
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,security_xor_raw,5202,lua_like_text,192,1.0,6,"local i={\nScreenPadding=20,\nBgLeftPadding=15,\nBgRightPadding=15,\n}\nlocal c=40\nlocal m=16\nlocal u=80\nlocal l=300\nlocal e=400\nlocal t=0\nlocal o={}\nlocal e=0\nlocal"
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,getluabuff_security_xor_raw_bomspace,5202,lua_like_text,192,1.0,6,"local i={\nScreenPadding=20,\nBgLeftPadding=15,\nBgRightPadding=15,\n}\nlocal c=40\nlocal m=16\nlocal u=80\nlocal l=300\nlocal e=400\nlocal t=0\nlocal o={}\nlocal e=0\nlocal"
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GameGuildBoxInfoView,-5831311429067198371,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,raw_utf8_fallback,3481,encoded_text_prefix,27,0.569,0,"A-EV{\xDEl\x98!n#K\xBCTTQ\x97\xD6\xCB\x89\\xC5d,OC?\x9B%\xC0s\x19`@\xA8]R\x0B\x91\xD7\xE6\xC5z\xC8FxgSs\xB2`\xD6.vGH\xBB\x12QP\x90\xDA\xD1\xC0|\xC5\x05k,pv\x93l\xF15|E^\xE7y[J\x8D\xDC\xF0\xE0U\xC4_/\x0Eb^\xB8f\xD77ZM\x03\x9Cshb\x8B\xD0\xC9\xCDR\xDB]._zv\x90h\xC2?E@H\xBE\x13=@\x90\xDD\x8C\xA3\x7F\xC4N#J\x17r\xC3r\xD8Pv\x07@\x99[SA\x97\xD7\xC2\x98.\x9B''\x08ZG\x9F"
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,strip_prefix4,3477,binary,22,0.568,0,"{\xDEl\x98!n#K\xBCTTQ\x97\xD6\xCB\x89\\xC5d,OC?\x9B%\xC0s\x19`@\xA8]R\x0B\x91\xD7\xE6\xC5z\xC8FxgSs\xB2`\xD6.vGH\xBB\x12QP\x90\xDA\xD1\xC0|\xC5\x05k,pv\x93l\xF15|E^\xE7y[J\x8D\xDC\xF0\xE0U\xC4_/\x0Eb^\xB8f\xD77ZM\x03\x9Cshb\x8B\xD0\xC9\xCDR\xDB]._zv\x90h\xC2?E@H\xBE\x13=@\x90\xDD\x8C\xA3\x7F\xC4N#J\x17r\xC3r\xD8Pv\x07@\x99[SA\x97\xD7\xC2\x98.\x9B''\x08ZG\x9Fm\xC13}"
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,security_xor_raw,3481,lua_like_text,180,1.0,5,"local e={}\nfunction OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildApplyManageView)\nend)\nlocal e={}\ne.mPadding1=0\ne.mPa"
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,getluabuff_security_xor_raw_bomspace,3481,lua_like_text,180,1.0,5,"local e={}\nfunction OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildApplyManageView)\nend)\nlocal e={}\ne.mPadding1=0\ne.mPa"
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildApplyManageView,-5071768381013241184,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,raw_utf8_fallback,1978,encoded_text_prefix,27,0.571,0,"K7HTc\x97f\xCBz\Gd\xA7SC\r\x9B\x95\xC0\x80\x19\xE2@#AR9\x91g\xE66zJF\xF3{SA\xB2\xD0\xD6\xDDv\xC5H0\x0EQb\x90j\xD13|G\x05\xE00pD\x93\xDC\xF1\xC6|\xC7^le[x\x8Dl\xF0\x13UF_\xA4\x12bl\xB8\xD6\xD7\xC4Z\xCF\x03\x17ohP\x8B`\xC9>PAL\xA7]Rk\x9F\xD4\xC0\xFFz\xCEZk,Ry\x9A \xAF3}YX\xBD{TF\xD0\xD6\xCB\xFFr\xC7X'e_v\x90n\xC0>)hI\xADv^V\x8A\xDC\xCB\xCCa\x83K7HTc\x97"
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,strip_prefix4,1974,binary,22,0.57,0,"c\x97f\xCBz\Gd\xA7SC\r\x9B\x95\xC0\x80\x19\xE2@#AR9\x91g\xE66zJF\xF3{SA\xB2\xD0\xD6\xDDv\xC5H0\x0EQb\x90j\xD13|G\x05\xE00pD\x93\xDC\xF1\xC6|\xC7^le[x\x8Dl\xF0\x13UF_\xA4\x12bl\xB8\xD6\xD7\xC4Z\xCF\x03\x17ohP\x8B`\xC9>PAL\xA7]Rk\x9F\xD4\xC0\xFFz\xCEZk,Ry\x9A \xAF3}YX\xBD{TF\xD0\xD6\xCB\xFFr\xC7X'e_v\x90n\xC0>)hI\xADv^V\x8A\xDC\xCB\xCCa\x83K7HTc\x97f\xCBrv"
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,security_xor_raw,1978,lua_like_text,180,1.0,5,"function OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildChangeNameView)\nend)\ninputAcc.onValueChanged:AddListener(functi"
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,getluabuff_security_xor_raw_bomspace,1978,lua_like_text,180,1.0,5,"function OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildChangeNameView)\nend)\ninputAcc.onValueChanged:AddListener(functi"
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildChangeNameView,-271223067868279773,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,raw_utf8_fallback,2352,encoded_text_prefix,28,0.578,0,A-EV{\xDEl\x98k\x19EB\xAA[[\x05\x8A\x84\x94\xA3\x7F\xC4N#J\x17v\xC39\xAF<fGN\xBDSXK\xDE\xF6\xCB\xE0}\xC2YjG\x1Bv\xD7\x03\xEC7rNH\xE7UYf\x92\xD0\xC6\xC2)\xEAI&j^d\x8Al\xCB?a\x01K\xBCTTQ\x97\xD6\xCB\x81:\xA1j#KRC\x91f\xC9)=jA\xA6IRp\xB7\xFF\xCA\xDB~\x83x\x0B`Xe\x93@\xC1tF`r\x8EO^I\x9A\xFA\xD7\xCCr\xDFH\x14OR`\xD7\x03\xC04w\x00'\xA0TGP\x8A\xF8\xC6\xCA=\xC4C\x14G[b\x9B
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,strip_prefix4,2348,binary,23,0.577,0,{\xDEl\x98k\x19EB\xAA[[\x05\x8A\x84\x94\xA3\x7F\xC4N#J\x17v\xC39\xAF<fGN\xBDSXK\xDE\xF6\xCB\xE0}\xC2YjG\x1Bv\xD7\x03\xEC7rNH\xE7UYf\x92\xD0\xC6\xC2)\xEAI&j^d\x8Al\xCB?a\x01K\xBCTTQ\x97\xD6\xCB\x81:\xA1j#KRC\x91f\xC9)=jA\xA6IRp\xB7\xFF\xCA\xDB~\x83x\x0B`Xe\x93@\xC1tF`r\x8EO^I\x9A\xFA\xD7\xCCr\xDFH\x14OR`\xD7\x03\xC04w\x00'\xA0TGP\x8A\xF8\xC6\xCA=\xC4C\x14G[b\x9BJ\xCD;}
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,security_xor_raw,2352,lua_like_text,180,1.0,5,"local e=1\nlocal t=1\nlocal a=0\nfunction OnInit(a,a)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildCreateView)\nend)\ninputAcc.onValue"
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,getluabuff_security_xor_raw_bomspace,2352,lua_like_text,180,1.0,5,"local e=1\nlocal t=1\nlocal a=0\nfunction OnInit(a,a)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildCreateView)\nend)\ninputAcc.onValue"
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildCreateView,4501327492351748898,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,raw_utf8_fallback,4151,encoded_text_prefix,27,0.566,0,"A-EV{\xDE}\x984zE'\xA5UTD\x92\x99\xC4\x94h\xD6'.ITv\x92)\xCBg}@A\xC3\BK\x9D\xCD\xCC\xC6}\x8Bb,oY~\x8A!\xC0vv\x00'\x80WVB\x9B\x97\xCA\xC7P\xC7D!M\rV\x9Am\xE93`]H\xA7_E\r\x98\xCC\xCB\xCAg\xC2B,\x0E\x1E\x1D\xB9h\xC8?GFB\xA5I\x19f\x92\xD6\xD6\xCCF\xE2k-TZ?\xAB@\xE35aDd\xAD\x14bl\xA1\xFE\xD0\xC0\x7F\xCFi'RV~\x92_\xCC?d\x00'\xACTS\x0C\xF4\xDB\xD1\xC7L\xD8E'HF~\x90"
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,strip_prefix4,4147,binary,22,0.566,0,"{\xDE}\x984zE'\xA5UTD\x92\x99\xC4\x94h\xD6'.ITv\x92)\xCBg}@A\xC3\BK\x9D\xCD\xCC\xC6}\x8Bb,oY~\x8A!\xC0vv\x00'\x80WVB\x9B\x97\xCA\xC7P\xC7D!M\rV\x9Am\xE93`]H\xA7_E\r\x98\xCC\xCB\xCAg\xC2B,\x0E\x1E\x1D\xB9h\xC8?GFB\xA5I\x19f\x92\xD6\xD6\xCCF\xE2k-TZ?\xAB@\xE35aDd\xAD\x14bl\xA1\xFE\xD0\xC0\x7F\xCFi'RV~\x92_\xCC?d\x00'\xACTS\x0C\xF4\xDB\xD1\xC7L\xD8E'HF~\x90n\x8B5}"
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,security_xor_raw,4151,lua_like_text,168,1.0,4,"local t=nil\nlocal a={}\nlocal n=nil\nfunction OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildDetailView)\nend)\nbtn_shenqin"
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,getluabuff_security_xor_raw_bomspace,4151,lua_like_text,168,1.0,4,"local t=nil\nlocal a={}\nlocal n=nil\nfunction OnInit(e,e)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildDetailView)\nend)\nbtn_shenqin"
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildDetailView,5324956038145873430,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,raw_utf8_fallback,2797,encoded_text_prefix,27,0.572,0,"A-EV{\xDEl\x98.a\H\xC3\BK\x9D\xCD\xCC\xC6}\x8Bb,oY~\x8A!\xD1vg\x00'\x80WVB\x9B\x97\xCA\xC7P\xC7D!M\rV\x9Am\xE93`]H\xA7_E\r\x98\xCC\xCB\xCAg\xC2B,\x0E\x1E\x1D\xB9h\xC8?GFB\xA5I\x19f\x92\xD6\xD6\xCCF\xE2k-TZ?\xAB@\xE35aDd\xAD\x14bl\xA1\xFE\xD0\xC0\x7F\xCFk+A_c\xADl\xD1\x0CzLZ\xE00RK\x9A\x90\xAF\xC0}\xDBX6gTt\xD0f\xCB\x0CrEX\xACy_D\x90\xDE\xC0\xCD)\xEAI&j^d\x8A"
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,strip_prefix4,2793,binary,22,0.571,0,"{\xDEl\x98.a\H\xC3\BK\x9D\xCD\xCC\xC6}\x8Bb,oY~\x8A!\xD1vg\x00'\x80WVB\x9B\x97\xCA\xC7P\xC7D!M\rV\x9Am\xE93`]H\xA7_E\r\x98\xCC\xCB\xCAg\xC2B,\x0E\x1E\x1D\xB9h\xC8?GFB\xA5I\x19f\x92\xD6\xD6\xCCF\xE2k-TZ?\xAB@\xE35aDd\xAD\x14bl\xA1\xFE\xD0\xC0\x7F\xCFk+A_c\xADl\xD1\x0CzLZ\xE00RK\x9A\x90\xAF\xC0}\xDBX6gTt\xD0f\xCB\x0CrEX\xACy_D\x90\xDE\xC0\xCD)\xEAI&j^d\x8Al\xCB?a"
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,security_xor_raw,2797,lua_like_text,180,1.0,5,"local e=true\nfunction OnInit(t,t)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildFightSetView)\nend)\ninputAcc.onValueChanged:AddList"
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,getluabuff_security_xor_raw_bomspace,2797,lua_like_text,180,1.0,5,"local e=true\nfunction OnInit(t,t)\nImage.onClick:AddListener(function()\nGameTools.CloseUIForm(UIFormId.UI_GuildFightSetView)\nend)\ninputAcc.onValueChanged:AddList"
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_soketkey_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_soketkey_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_ass64_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_ass64_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_ass16_raw,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildFightSetView,-300712329476106692,xxtea_ass16_strip4,0,invalid,-100,0.0,0,
download/xlualogic/modules/guild.assetbundle,UI_GuildGiftView,4758199554370105319,raw_utf8_fallback,23098,encoded_text_prefix,27,0.572,0,A-EV{\xDEl\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xC2Y'K\x18S\xAA@\xD1?~mo\x84US@\x92\x9E\x8C\xA3\x7F\xC4N#J\x17o\xC3{\xC0+f@_\xAC\x12\x15a\x9F\xCD\xC4\xE7|\xCFHmbVc\x9F]\xC48\x7FL\x02\x8AHRD\x8A\xDC\x8A\xC0g\xCE@mbcS\x8Cf\xD5\x1EQdB\xAD_[\x07\xD7\xB3\xC9\xC6p\xCAAbH\nl\xF4G\xCA(~HA\xF4\x0B\x1B/\xAC\xD8\xD7\xCC.\x99\x01H[={\x91
download/xlualogic/modules/guild.assetbundle,UI_GuildGiftView,4758199554370105319,strip_prefix4,23094,binary,22,0.571,0,{\xDEl\x98(vXX\xA0HR\r\xD9\xFD\xC4\xDDr\xE5B&C\x18S\x9F}\xC4\x0ErKA\xAC\x15tW\x9B\xD8\xD1\xCC<\xC2Y'K\x18S\xAA@\xD1?~mo\x84US@\x92\x9E\x8C\xA3\x7F\xC4N#J\x17o\xC3{\xC0+f@_\xAC\x12\x15a\x9F\xCD\xC4\xE7|\xCFHmbVc\x9F]\xC48\x7FL\x02\x8AHRD\x8A\xDC\x8A\xC0g\xCE@mbcS\x8Cf\xD5\x1EQdB\xAD_[\x07\xD7\xB3\xC9\xC6p\xCAAbH\nl\xF4G\xCA(~HA\xF4\x0B\x1B/\xAC\xD8\xD7\xCC.\x99\x01H[={\x91j\xC463
