lua_component_path_id,owner_game_object_id,owner_game_object_name,owner_in_main_root,lua_script_path,lua_script_path_id,group_name,com_name,com_type,com_obj_path_id,com_game_object_id,com_game_object_name,com_in_main_root
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_youjian_bg,5,-63698543948728729,4049514948649316261,im_youjian_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_haoyou_bg,5,6795848544004469430,7550232596220133711,im_haoyou_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_paihangbang_bg,5,2361874499734077677,-4782680335575213940,im_paihangbang_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,text_vip_num,21,-2028628353578089832,-4683327800261080248,text_vip_num,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_redpoint_vip,5,-6638105850991676301,7686369863241287202,im_redpoint_vip,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,vip_Btn,4,-4007150474949512852,1827243085730985232,vip_Btn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,youjian_Btn,4,4354175418029792313,260270960241352397,youjian_Btn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_redpoint_haoyou,5,-732873437702264948,8973121217526890602,im_redpoint_haoyou,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,haoyou_Btn,4,-1524173034531017806,5893478712417956079,haoyou_Btn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_redpoint_paihangbang,5,-1838885481662982991,6991431557446896173,im_redpoint_paihangbang,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,paihangbang_Btn,4,963233233770023065,-5230080826173605218,paihangbang_Btn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,btn_twitter,4,153462259718730992,-2281118415906927024,btn_twitter,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,btn_discord,4,7148110144284910271,6083288227190109114,btn_discord,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,btn_naver,4,-7006722214097567714,4264185002932378359,btn_naver,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_wuyu_bg,5,5760069989607635432,6175735261805664538,im_wuyu_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,im_redpoint_wuyu,5,6065134314999150609,-749611271569501457,im_redpoint_wuyu,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,wuyu_Btn,4,2604971851101635365,2552115491841143847,wuyu_Btn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,leftNode,foolsDollNoed,3,-5726440382078613339,-5726440382078613339,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,bg_dot,5,-3275596223363574347,7117589040332254740,bg_dot,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,im_dot_activity,6,-2287799936201730305,-7619232957690321320,im_dot1,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,llv_activity_pageview,19,10190278193681344,-5506068946264172887,huodong3,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,showBannerDescNode,3,-1394984059021818146,-1394984059021818146,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,bannerBgBtn,4,5888674264396090866,3932682649291599269,bannerBgBtn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,node_actbanner,3,7066971179164710645,7066971179164710645,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,img_actBannerJiantouXia,6,7813460647664734083,-6207132123824506369,img_actBannerJiantouXia,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,img_actBannerJiantouShang,6,3907416157592052708,-2976494861528453300,img_actBannerJiantouShang,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,img_actBannerJiantouLeft,6,-3536654491633620350,-7434548981661058032,img_actBannerJiantouLeft,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,ScrollViewActBanner,19,5911179540378139396,-2703548772109613229,ScrollViewActBanner,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,img_actBanner_nun_bg,6,6570502416785943412,1812843400327435642,img_actBanner_nun_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_banner,text_actBanner_nun,7,-3143585305720165528,-6385402897518220814,text_actBanner_nun,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,text_level_num,21,-7855073822951797152,-6041248253756072020,text_level_num,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,head_yuan150,24,2191692235091389422,6658950070901031375,head_yuan150,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,bg_juese,4,4730878405889040423,-3618791806314478432,bg_juese,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,text_fight_num,21,-8548314998860509617,4149620439162436217,text_fight_num,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,text_player_name,21,7394630791653342251,9124936205022313351,text_name,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,btn_head,4,-384152171734761225,2183609097357589804,btn_head,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,bg_guanzhi,6,-5921831384688586447,6092355302883134904,bg_guanzhi,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,text_guan_num,21,3573826417293429615,-4250581376721635161,text_guan_num,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,im_jingyan,5,2022742720302574094,-2529692953516548227,im_jingyan,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,im_redpoint_name,3,-1557498962857941110,-1557498962857941110,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,tuxiang,im_redpoint_line,5,-469630930395307805,7652266912720848910,im_redpoint_line,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,btn_baiqipao,4,-1664502759550802495,-2557286150029182793,btn_baiqipao,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,llvChat,19,-2643006035798030549,9175853281445361144,liaotian,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,img_chat_type,6,-3101344642677866905,3590611530720235835,img_chat_type,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,p_chat_private,3,2083186999486108191,2083186999486108191,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,p_chat_private_head,4,-8804151756104759869,-6650442623983403701,p_chat_private_head,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,p_chat_private_frame,6,-3038710321681872110,8192576655427105151,p_chat_private_frame,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,Chat,p_chat_private_name,7,6757477781003812798,-2664795204961004959,p_chat_private_name,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,download,btn_download,4,6415220684686472273,3530973241627263491,btn_download,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,download,im_start,5,-6309676467919754502,4404046971794452483,im_start,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,download,im_stop,5,3158630106278901036,5189016668551848482,im_stop,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,download,tmp_bubble_pro,21,-5626267715295998269,-8375142999910234370,tmp_bubble_pro,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,download,p_download_redpoint,5,5785907087112327082,-1705015908310810751,p_download_redpoint,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,UI_bg,6,6259596902678607660,-1457103517121630268,UI_bg,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,UI_heroSpine,3,-5284402592931468190,-5284402592931468190,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,btn_left,4,-3325906521697426660,7397495788158367873,btn_jiantou1,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,btn_right,4,5988663256395336278,6830554979058694942,btn_jiantou2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,UI_touchSpine,5,5349096810287139907,-1874286104444283317,UI_touchSpine,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,UI_MainInterface,17,-3342241552615791723,-3342241552615791723,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,btn_show,4,-7469346116232948381,4721660477782303194,btn_show,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,quest_complete_tips,2,-446161932420973447,-446161932420973447,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,p_changeBgHero,3,-2970014087872762083,-2970014087872762083,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,middle,bg_dibu,5,-5407688299862230766,-5586894584856445900,bg_dibu,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_renwu,4,-183327855690800550,-1344885700461243728,btn_renwu,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_renwu_2,3,-4730123679661778056,-4730123679661778056,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_qianwang,4,-8367117025283260214,-6973826045512480434,btn_qianwang,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,node_renwu,3,-4328360473624011333,-4328360473624011333,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_jia_gold,4,7055630172268697173,5241932117497468386,btn_jia,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,text_num_gold,21,8643545019570768259,5705769611268762917,txt_act_name,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_jia_holy,4,-7281142146625083404,-547111661572642448,btn_jia,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,text_num_holy,21,-8832976236568273424,-7295124886294054497,txt_act_name,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,im_icon_gold,6,-1971414638061775417,7743674925364481481,im_zuanshi,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,im_icon_holy,6,-3519002021741562192,-4819340387733569707,im_zuanshi,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,node_negative,3,4683043547237842668,4683043547237842668,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,btn_shangdian,4,5461011047900826248,5140802342601422660,btn_shangdian,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,im_redpoint_shangdian,5,-4058270490838213390,3276633028993136667,im_redpoint_shangdian,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,node_friday,3,3341784703786287611,3341784703786287611,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,lab_shangdian_text,21,-7548399963800416050,-7982451266254442775,lab_shangdian_text,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,right,lab_renwu_text,21,-2957374496632782462,1432122010037201562,lab_renwu_text,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,mian_wanfa_item_1,24,-8651614082412557320,2741717018572241449,UI_Main_wanfa_item_1,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,mian_wanfa_item_2,24,8351126766805495138,3652740288344327392,UI_Main_wanfa_item_2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,mian_wanfa_item_3,24,2954853695767807449,-5284405456658630512,UI_Main_wanfa_item_3,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,worldwanfaBtn,4,3284133529664903522,2331390164297400090,worldwanfaBtn,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,world_node_red,5,-1365991919442385799,9124482596096422337,world_node_red,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,fanhui_guide_shou,3,4770820143629459276,4770820143629459276,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightMiddle,mian_wanfa_item_4,24,5205828721797020425,7024431992645423050,UI_Main_wanfa_item_4,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_1,24,-1635400845866740591,-7965213352486447679,btn_act_1,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_2,24,-8411310300316533942,3316646708478895597,btn_act_2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_3,24,4228254723239958246,7843091743582124696,btn_act_3,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_4,24,-5825736552527522966,-4015285089649928529,btn_act_4,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_5,24,2351245724707639121,-4890268676422648067,btn_act_5,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_6,24,6738058697361678514,-8231558286006121363,btn_act_6,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_7,24,2837311408721646987,-3648874275459830940,btn_act_7,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,btn_act_8,24,4142769009043482818,-3603884328364220888,btn_act_8,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,act_btn,node_act_btn,3,-6697018699563164382,-6697018699563164382,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,guide_node,guide_mask,6,5111270349576856362,723914069151155929,guide_mask,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,guide_node,but_mask,5,-7451474113452242497,-312107174295067971,but_mask,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,btn_show,im_lover2,6,1004426526886521522,668805896623954171,im_lover2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,btn_show,im_lover,6,-7226086934451941603,487935544142905915,im_lover,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,btn_show,btn_watch2,4,-9041744500020260455,3162074945722731914,btn_watch2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,btn_show,btn_qinmi2,4,1161743814344004258,6683610392345918860,btn_qinmi2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,btn_show,btn_show_fanhui,4,-1937302480939607868,8722396124062621871,btn_show_fanhui,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle1,4,1851719577261112409,6458587595025163362,btnToggle1,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle2,4,9213486607212062474,583381016968716676,btnToggle2,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle3,4,-3668807821403088494,-3593029120460745446,btnToggle3,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle4,4,5755718520446317497,-2636130902083778544,btnToggle4,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle5,4,-6120225511886839045,-8911406556776068391,btnToggle5,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,btnToggle6,4,6889306149458177268,-8517175829876979784,btnToggle6,true
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle1,3,4297714893639640599,4297714893639640599,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle2,3,2061829946376332717,2061829946376332717,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle3,3,4511363853569270598,4511363853569270598,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle4,3,8371218141009531374,8371218141009531374,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle5,3,4700239085922634030,4700239085922634030,,false
-8987083808260043621,-883079703027215962,UI_MainInterface,true,/Download/xLuaLogic/Modules/MainInterface/UI_MainPage.bytes,-6351603197391775840,rightbom,toggle6,3,-5709011800109032647,-5709011800109032647,,false
