category,bundle,path_id,name,size,looks_text,output
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle.assetbundle,5971902690825869177,fadong.skel,2570,True,extracted/unity/bundles/b_04af58272865b4a7/textassets/5971902690825869177_fadong.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle.assetbundle,-7349585020818490303,fadong.atlas,321,True,extracted/unity/bundles/b_04af58272865b4a7/textassets/-7349585020818490303_fadong.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_1.assetbundle,-3439760797572972365,turnover.skel,4505,True,extracted/unity/bundles/b_8afed007798b9ff0/textassets/-3439760797572972365_turnover.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_1.assetbundle,-1276020818769618216,Battlestart.skel,4440,True,extracted/unity/bundles/b_8afed007798b9ff0/textassets/-1276020818769618216_Battlestart.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_1.assetbundle,-7461786922750615500,Battlestart.atlas,447,True,extracted/unity/bundles/b_8afed007798b9ff0/textassets/-7461786922750615500_Battlestart.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_1.assetbundle,2186084608213167994,turnover.atlas,415,True,extracted/unity/bundles/b_8afed007798b9ff0/textassets/2186084608213167994_turnover.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_3.assetbundle,-3311095427383564474,box231128.skel,13409,True,extracted/unity/bundles/b_b770cad172164435/textassets/-3311095427383564474_box231128.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_3.assetbundle,5151178823126091690,laba.skel,423,True,extracted/unity/bundles/b_b770cad172164435/textassets/5151178823126091690_laba.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_3.assetbundle,4392570340604150345,box231128.atlas,286,True,extracted/unity/bundles/b_b770cad172164435/textassets/4392570340604150345_box231128.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/battle_ext_3.assetbundle,3624154368089203147,laba.atlas,111,True,extracted/unity/bundles/b_b770cad172164435/textassets/3624154368089203147_laba.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,439496935954752741,biaoqing_qipao.skel,1795,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/439496935954752741_biaoqing_qipao.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,1026856312245748234,newworld_zhuxianzhangjieguang.skel,1785,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/1026856312245748234_newworld_zhuxianzhangjieguang.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,-1537820460476226560,newworld_zhangjieyitongguo.skel,429,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/-1537820460476226560_newworld_zhangjieyitongguo.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,3668331337186997756,newworld_zhuxianzhangjieguang.atlas,158,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/3668331337186997756_newworld_zhuxianzhangjieguang.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,-3139296782327758276,biaoqing_qipao.atlas,105,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/-3139296782327758276_biaoqing_qipao.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_10.assetbundle,-752864089525079479,newworld_zhangjieyitongguo.atlas,98,True,extracted/unity/bundles/b_da33d3b41c1ebb88/textassets/-752864089525079479_newworld_zhangjieyitongguo.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_11.assetbundle,-3692711377683839694,newworld2_baoxiang.skel,61599,True,extracted/unity/bundles/b_13f8d8305599d199/textassets/-3692711377683839694_newworld2_baoxiang.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_11.assetbundle,-5474956036432609611,newworld2_baoxiang.atlas,782,True,extracted/unity/bundles/b_13f8d8305599d199/textassets/-5474956036432609611_newworld2_baoxiang.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_11.assetbundle,7416014041262677730,spine_paopao.skel,641,True,extracted/unity/bundles/b_13f8d8305599d199/textassets/7416014041262677730_spine_paopao.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_11.assetbundle,-3076417774754571306,spine_paopao.atlas,87,True,extracted/unity/bundles/b_13f8d8305599d199/textassets/-3076417774754571306_spine_paopao.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_12.assetbundle,8207154766773557818,spine_fly_qipao.skel,1159,True,extracted/unity/bundles/b_867e6a124a930e9f/textassets/8207154766773557818_spine_fly_qipao.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_12.assetbundle,-6583929497272634865,spine_fly_qipao.atlas,131,True,extracted/unity/bundles/b_867e6a124a930e9f/textassets/-6583929497272634865_spine_fly_qipao.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_2.assetbundle,3193856993800178524,smallgame_fish.skel,804,True,extracted/unity/bundles/b_c43bdde95a34221f/textassets/3193856993800178524_smallgame_fish.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_2.assetbundle,-8004991286690732695,smallgame_lust.skel,759,True,extracted/unity/bundles/b_c43bdde95a34221f/textassets/-8004991286690732695_smallgame_lust.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_2.assetbundle,4086519761819878838,smallgame_fish.atlas,132,True,extracted/unity/bundles/b_c43bdde95a34221f/textassets/4086519761819878838_smallgame_fish.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_2.assetbundle,8889482902968483670,smallgame_lust.atlas,131,True,extracted/unity/bundles/b_c43bdde95a34221f/textassets/8889482902968483670_smallgame_lust.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-5806997663274037839,newworld_zhandou.skel,18946,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-5806997663274037839_newworld_zhandou.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,4253369472873856654,sp_earth_idlereward_banner.skel,9763,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/4253369472873856654_sp_earth_idlereward_banner.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-150172389366809733,feiniao.skel,9351,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-150172389366809733_feiniao.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-8791332101911565596,yuyue.skel,2355,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-8791332101911565596_yuyue.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,7455916350890491214,wave_a.atlas,2165,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/7455916350890491214_wave_a.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,6676370063384840627,wave_b.atlas,2151,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/6676370063384840627_wave_b.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,1539360451618069753,wave_a.skel,2007,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/1539360451618069753_wave_a.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,4176879251357199969,wave_b.skel,2007,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/4176879251357199969_wave_b.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-6332889602207155965,shuiwen_a.skel,1675,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-6332889602207155965_shuiwen_a.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,4418075970491934569,shuiwen.skel,1600,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/4418075970491934569_shuiwen.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-6011007942619005797,shuiwen.atlas,1379,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-6011007942619005797_shuiwen.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,8476618661155887185,shuiwen_a.atlas,1125,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/8476618661155887185_shuiwen_a.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-6105712796791050373,newworld_zhuxian.skel,981,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-6105712796791050373_newworld_zhuxian.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-8152965870693466584,sp_earth_idlereward_banner.atlas,768,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-8152965870693466584_sp_earth_idlereward_banner.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,7151390937485582794,feiniao.atlas,564,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/7151390937485582794_feiniao.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-4273383138000075819,yuyue.atlas,325,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-4273383138000075819_yuyue.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-3371351880657950617,newworld_zhuxian.atlas,177,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-3371351880657950617_newworld_zhuxian.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_5.assetbundle,-9158906191309242330,newworld_zhandou.atlas,170,True,extracted/unity/bundles/b_54160487e831ecbe/textassets/-9158906191309242330_newworld_zhandou.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-3666170917313409095,newworld_baoxiang.skel,64305,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-3666170917313409095_newworld_baoxiang.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-4241779458254854494,newworld_shijianbaoxiang.skel,11663,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-4241779458254854494_newworld_shijianbaoxiang.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-2266300760290422891,sp_idle_tips.skel,2734,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-2266300760290422891_sp_idle_tips.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,6992189864618430514,newworld_mohuayaoshi.skel,2148,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/6992189864618430514_newworld_mohuayaoshi.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,4026391644111781443,newworld_mohuayaoshi.atlas,1749,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/4026391644111781443_newworld_mohuayaoshi.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-4535694870874911971,newworld_baoxiang.atlas,829,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-4535694870874911971_newworld_baoxiang.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-6964310745973240381,newworld_shijianbaoxiang.atlas,296,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-6964310745973240381_newworld_shijianbaoxiang.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_6.assetbundle,-4832117985536620558,sp_idle_tips.atlas,189,True,extracted/unity/bundles/b_ebdf584971c64cb8/textassets/-4832117985536620558_sp_idle_tips.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,6431757645865641620,spine_idle_battle.skel,2695757,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/6431757645865641620_spine_idle_battle.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,-6084851705732864996,newworld_zhangjiekaiqi.skel,11772,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/-6084851705732864996_newworld_zhangjiekaiqi.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,3297380083315595106,newworld_zhangjietongguan.skel,10104,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/3297380083315595106_newworld_zhangjietongguan.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,2568234867076358043,Spine_map_auto.skel,5646,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/2568234867076358043_Spine_map_auto.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,1639037813275135820,Spine_map_award.skel,3109,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/1639037813275135820_Spine_map_award.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,5786308719035115531,spine_idle_battle.atlas,2941,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/5786308719035115531_spine_idle_battle.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,-1973458127954128758,Spine_map_award.atlas,1626,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/-1973458127954128758_Spine_map_award.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,-8382181904590015942,newworld_zhangjiekaiqi.atlas,555,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/-8382181904590015942_newworld_zhangjiekaiqi.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,1475993420733536458,newworld_zhangjietongguan.atlas,432,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/1475993420733536458_newworld_zhangjietongguan.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/earth_ext_7.assetbundle,-131931606125698058,Spine_map_auto.atlas,338,True,extracted/unity/bundles/b_67919aa204e3c4d8/textassets/-131931606125698058_Spine_map_auto.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/jiesuan.assetbundle,651097625031137862,spine_jiesuanUI.skel,39843,True,extracted/unity/bundles/b_57e9dc1171927440/textassets/651097625031137862_spine_jiesuanUI.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/jiesuan.assetbundle,6109131407768783906,spine_jiesuanUI.atlas,664,True,extracted/unity/bundles/b_57e9dc1171927440/textassets/6109131407768783906_spine_jiesuanUI.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup.assetbundle,-9104317870284710317,tujian_lrshan.skel,634,True,extracted/unity/bundles/b_7ea5397a928d3ac1/textassets/-9104317870284710317_tujian_lrshan.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup.assetbundle,-3170991821135449699,tujian_lrshan.atlas,233,True,extracted/unity/bundles/b_7ea5397a928d3ac1/textassets/-3170991821135449699_tujian_lrshan.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_1.assetbundle,-2994127145766261017,spine_xiaojiantou.skel,981,True,extracted/unity/bundles/b_e5dc607c1dfcf17b/textassets/-2994127145766261017_spine_xiaojiantou.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_1.assetbundle,-8605291047874812522,spine_xiaojiantou.atlas,201,True,extracted/unity/bundles/b_e5dc607c1dfcf17b/textassets/-8605291047874812522_spine_xiaojiantou.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,2666106185930443485,urup.skel,3258,True,extracted/unity/bundles/b_73a57131824d257f/textassets/2666106185930443485_urup.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,-3514068979262012487,urshanup.skel,2741,True,extracted/unity/bundles/b_73a57131824d257f/textassets/-3514068979262012487_urshanup.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,3576940401027270887,hunhuoyu.skel,850,True,extracted/unity/bundles/b_73a57131824d257f/textassets/3576940401027270887_hunhuoyu.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,1554585686252966044,hunhuoyu.atlas,762,True,extracted/unity/bundles/b_73a57131824d257f/textassets/1554585686252966044_hunhuoyu.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,-8224724801857999521,hunhuoyu1.skel,555,True,extracted/unity/bundles/b_73a57131824d257f/textassets/-8224724801857999521_hunhuoyu1.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,-2108675927437220086,urshanup.atlas,461,True,extracted/unity/bundles/b_73a57131824d257f/textassets/-2108675927437220086_urshanup.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,-5257669052086489369,urup.atlas,420,True,extracted/unity/bundles/b_73a57131824d257f/textassets/-5257669052086489369_urup.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/lineup_ext_2.assetbundle,-3843217744015008795,hunhuoyu1.atlas,147,True,extracted/unity/bundles/b_73a57131824d257f/textassets/-3843217744015008795_hunhuoyu1.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose.assetbundle,-6954609061752488301,win_1.skel,4469,True,extracted/unity/bundles/b_48e418ce1ce751b3/textassets/-6954609061752488301_win_1.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose.assetbundle,-5355487187181807523,win_1.atlas,193,True,extracted/unity/bundles/b_48e418ce1ce751b3/textassets/-5355487187181807523_win_1.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_1.assetbundle,-438462958943078467,lose_2.skel,3085,True,extracted/unity/bundles/b_df738e4b1c4db11c/textassets/-438462958943078467_lose_2.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_1.assetbundle,4390539065916039888,lose_2.atlas,175,True,extracted/unity/bundles/b_df738e4b1c4db11c/textassets/4390539065916039888_lose_2.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_2.assetbundle,3402822777742114486,win_2.skel,25442,True,extracted/unity/bundles/b_8e34af173875b273/textassets/3402822777742114486_win_2.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_2.assetbundle,1927618963373216129,win_2.atlas,515,True,extracted/unity/bundles/b_8e34af173875b273/textassets/1927618963373216129_win_2.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_3.assetbundle,234271095171509491,win_3.skel,62329,True,extracted/unity/bundles/b_ae196b1f5352d8d1/textassets/234271095171509491_win_3.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_3.assetbundle,-6847800571951848916,win_3.atlas,372,True,extracted/unity/bundles/b_ae196b1f5352d8d1/textassets/-6847800571951848916_win_3.atlas.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_4.assetbundle,-7413444481781987461,win_4.skel,14866,True,extracted/unity/bundles/b_b3dbdfa20267e8ab/textassets/-7413444481781987461_win_4.skel.txt
battle_ui_prefab_or_ext,download/ui/uiprefabandres/winlose_ext_4.assetbundle,-5829178497293482794,win_4.atlas,241,True,extracted/unity/bundles/b_b3dbdfa20267e8ab/textassets/-5829178497293482794_win_4.atlas.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_1.assetbundle,1275540061129629373,900103104.skel,6039,True,extracted/unity/bundles/b_fdfe0739dd71d4d4/textassets/1275540061129629373_900103104.skel.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_1.assetbundle,5517993696269547430,900103104.atlas,1153,True,extracted/unity/bundles/b_fdfe0739dd71d4d4/textassets/5517993696269547430_900103104.atlas.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_2.assetbundle,3828535150275212321,3011.skel,1263,True,extracted/unity/bundles/b_00e66e3cbec317b1/textassets/3828535150275212321_3011.skel.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_2.assetbundle,-3770015706332525763,3036.skel,1092,True,extracted/unity/bundles/b_00e66e3cbec317b1/textassets/-3770015706332525763_3036.skel.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_2.assetbundle,5941528461141046759,3036.atlas,843,True,extracted/unity/bundles/b_00e66e3cbec317b1/textassets/5941528461141046759_3036.atlas.txt
common_battle_runtime_asset,download/commonprefabsandres/buffeffect/buffeffect_2.assetbundle,1593515138004401542,3011.atlas,128,True,extracted/unity/bundles/b_00e66e3cbec317b1/textassets/1593515138004401542_3011.atlas.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,6785604093423854716,DTGuildBattleTaskDBModel,3742,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/6785604093423854716_DTGuildBattleTaskDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,4731542637413012982,DTGuildBattleDBModel,3694,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/4731542637413012982_DTGuildBattleDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,7610654433678013534,DTGuildBattleEntity,2140,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/7610654433678013534_DTGuildBattleEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,9162726427944222595,DTGuildBattleEntityTableData,543,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/9162726427944222595_DTGuildBattleEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,1747925421049091036,DTGuildBattleTaskEntity,394,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/1747925421049091036_DTGuildBattleTaskEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/guildbattle.assetbundle,4375829575235105807,DTGuildBattleTaskEntityTableData,304,True,extracted/unity/bundles/b_247bc99cbb1f642a/textassets/4375829575235105807_DTGuildBattleTaskEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-6451201315790467169,DTMineBattleMapPVEEntityTableData,24776,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-6451201315790467169_DTMineBattleMapPVEEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-5920061158071887972,DTMineBattleMapEntityTableData,20896,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-5920061158071887972_DTMineBattleMapEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-2308483892293473302,DTMineBattleLocalMapPVEEntityTableData,19688,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-2308483892293473302_DTMineBattleLocalMapPVEEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,6824237461229042255,DTMineBattleRankEntityTableData,4460,True,extracted/unity/bundles/b_583f660b807881c1/textassets/6824237461229042255_DTMineBattleRankEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,2466241320202459498,DTMineBattleLocalMapPVEDBModel,3804,True,extracted/unity/bundles/b_583f660b807881c1/textassets/2466241320202459498_DTMineBattleLocalMapPVEDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-2574729103176976963,DTMineBattleMapPVEDBModel,3744,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-2574729103176976963_DTMineBattleMapPVEDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-3396691318773005805,DTMineBattleBuffDBModel,3720,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-3396691318773005805_DTMineBattleBuffDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,3837529363603876815,DTMineBattleRankDBModel,3720,True,extracted/unity/bundles/b_583f660b807881c1/textassets/3837529363603876815_DTMineBattleRankDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-3952346909925436270,DTMineBattleShopDBModel,3720,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-3952346909925436270_DTMineBattleShopDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-6846222938422562211,DTMineBattleCfgDBModel,3708,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-6846222938422562211_DTMineBattleCfgDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-939638374573649576,DTMineBattleMapDBModel,3708,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-939638374573649576_DTMineBattleMapDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-8238716338344405141,DTMineBattleBPDBModel,3696,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-8238716338344405141_DTMineBattleBPDBModel.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-4983233379388117189,DTMineBattleCfgEntity,3159,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-4983233379388117189_DTMineBattleCfgEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,272060404489602999,DTMineBattleLocalMapPVEEntity,634,True,extracted/unity/bundles/b_583f660b807881c1/textassets/272060404489602999_DTMineBattleLocalMapPVEEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,917087056400141083,DTMineBattleMapPVEEntity,629,True,extracted/unity/bundles/b_583f660b807881c1/textassets/917087056400141083_DTMineBattleMapPVEEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,1574408660836076829,DTMineBattleMapEntity,626,True,extracted/unity/bundles/b_583f660b807881c1/textassets/1574408660836076829_DTMineBattleMapEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,3946439916945295121,DTMineBattleBuffEntity,625,True,extracted/unity/bundles/b_583f660b807881c1/textassets/3946439916945295121_DTMineBattleBuffEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,3535580274264484472,DTMineBattleBuffEntityTableData,581,True,extracted/unity/bundles/b_583f660b807881c1/textassets/3535580274264484472_DTMineBattleBuffEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,-7680421677272443913,DTMineBattleShopEntity,567,True,extracted/unity/bundles/b_583f660b807881c1/textassets/-7680421677272443913_DTMineBattleShopEntity.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,6581774604400417724,DTMineBattleBPEntityTableData,494,True,extracted/unity/bundles/b_583f660b807881c1/textassets/6581774604400417724_DTMineBattleBPEntityTableData.txt
datatable_battle,download/xlualogic/datanode/datatable/create/minebattle.assetbundle,1222365926327123646,DTMineBattleShopEntityTableData,457,True,extracted/unity/bundles/b_583f660b807881c1/textassets/1222365926327123646_DTMineBattleShopEntityTableData.txt
