category,classification,source,path,entry,url,domain,evidence,size,md5,isExactTarget,note
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/quest.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/procedure.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/playercity.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/playdownload.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/photoartist.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/officer.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/monthsign.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/monthcardnew.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/monthcard.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/modulesinit.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/minebattle.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/maze.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/marry.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/maininterface.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/maincity.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/mail.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/magicorchard.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/luxury.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/luckyfood.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/loading.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/live2dpreload.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/killdragons.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/keyin.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/inspiration.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/hunzhisuo.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/herowall.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/herosymphony.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/herostarupgrade.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/heroshow.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/heroqualityupgrade.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/herolive2d.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/heroinherit.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/herofragmentbuy.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/heroactive.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/haogandu.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/guildtrials.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/guildterritory.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/guild.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/guide.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/guard.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/greatboss.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/goodfriend.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/girlchallenge.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/functionhandbook.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/fullserverbattleyear.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/fullserverbattle.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/friend.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/formation.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/flowerfight.assetbundle,,,,
keyword_string,bootstrap_string,bootstrap_or_native,girlswar_merged_extracted/merged_content/AssetBundles/CDNVersionFile.bytes,,,,download/xlualogic/modules/expedition.assetbundle,,,,
