rootName,rootRectPathId,componentPathId,componentType,scriptKind,gameObjectId,gameObjectName,hierarchyPath,mEnabled,mRenderMode,mOverrideSorting,mSortingOrder,mDepth,mAlpha,mBlocksRaycasts,mInteractable,mRaycastTarget,mMaskable,componentRole,reconstructionStatus,source
UI_Dock,7409970622389811116,3384487640696758129,CanvasRenderer,CanvasRenderer,5199865166439831707,im_qipao1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-7560129963118895273,MonoBehaviour,UnityEngine.UI.Image,5199865166439831707,im_qipao1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695),0,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,8260656360015916077,CanvasRenderer,CanvasRenderer,2044657327016392991,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695)/RedDot(5298015073300720713),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-8426518573507292908,MonoBehaviour,UnityEngine.UI.Image,2044657327016392991,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695)/RedDot(5298015073300720713),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,4251618891929982926,CanvasRenderer,CanvasRenderer,7416216919566735688,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695)/RedDot(5298015073300720713)/SkeletonGraphic (hongdian01)(4413591404619979888),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,4192153407973543756,MonoBehaviour,Spine.Unity.SkeletonGraphic,7416216919566735688,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695)/RedDot(5298015073300720713)/SkeletonGraphic (hongdian01)(4413591404619979888),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-226822667044274755,CanvasRenderer,CanvasRenderer,1834040184046815307,text_num,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao1(7250120232226155695)/text_num(2629351638573246126),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3021302895841802156,CanvasRenderer,CanvasRenderer,28156030680308093,im_qipao2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3917815616052852113,MonoBehaviour,UnityEngine.UI.Image,28156030680308093,im_qipao2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360),0,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3986346948085177135,CanvasRenderer,CanvasRenderer,-868691960000417155,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360)/RedDot(-897935460353633267),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,501753857930769425,MonoBehaviour,UnityEngine.UI.Image,-868691960000417155,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360)/RedDot(-897935460353633267),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-2703777112803893400,CanvasRenderer,CanvasRenderer,-3616377072902692840,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360)/RedDot(-897935460353633267)/SkeletonGraphic (hongdian01)(-2227564202020646919),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,232300027726336222,MonoBehaviour,Spine.Unity.SkeletonGraphic,-3616377072902692840,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360)/RedDot(-897935460353633267)/SkeletonGraphic (hongdian01)(-2227564202020646919),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-1426186454926766792,CanvasRenderer,CanvasRenderer,6771335317813939766,text_num,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/im_qipao2(1377076115514586360)/text_num(-1534587498467275044),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,8885135325240432675,CanvasRenderer,CanvasRenderer,6078837968512827181,sp_camp,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/sp_camp(4593879884870609137),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-5965854134852019789,MonoBehaviour,Spine.Unity.SkeletonGraphic,6078837968512827181,sp_camp,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/sp_camp(4593879884870609137),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3084514744040090173,MonoBehaviour,YouYou.UISpineCtr,6078837968512827181,sp_camp,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle2(7950299754146285530)/sp_camp(4593879884870609137),1,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-3508282201807301342,CanvasRenderer,CanvasRenderer,7703896744242226918,im_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_off(518680114936329312),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,4234464365968435570,MonoBehaviour,UnityEngine.UI.Button,7703896744242226918,im_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_off(518680114936329312),1,,,,,,,1,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-8641554373370418160,CanvasRenderer,CanvasRenderer,8613188406530377168,text_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_off(518680114936329312)/text_off(292598824570626118),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,642408908029737613,CanvasRenderer,CanvasRenderer,-5810845069251394176,im_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_on(-4554973158640049960),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-1934686067541910985,MonoBehaviour,UnityEngine.UI.Button,-5810845069251394176,im_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_on(-4554973158640049960),1,,,,,,,1,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-401450306225614029,CanvasRenderer,CanvasRenderer,-1033555349742279189,text_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/im_on(-4554973158640049960)/text_on(-2414986385422156256),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-1974790562592904862,CanvasRenderer,CanvasRenderer,7674843145692285666,sp_bag,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/sp_bag(3425111358649296926),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,8805731945869525832,MonoBehaviour,Spine.Unity.SkeletonGraphic,7674843145692285666,sp_bag,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/sp_bag(3425111358649296926),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,5583991515125070589,MonoBehaviour,YouYou.UISpineCtr,7674843145692285666,sp_bag,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/sp_bag(3425111358649296926),1,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,7031367279534797638,CanvasRenderer,CanvasRenderer,5038819578247101906,spine_man,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/spine_man(2497753938370143474),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,5864663447109159331,MonoBehaviour,Spine.Unity.SkeletonGraphic,5038819578247101906,spine_man,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/spine_man(2497753938370143474),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,2498780461076734279,MonoBehaviour,YouYou.UISpineCtr,5038819578247101906,spine_man,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle3(-6972970831923998147)/spine_man(2497753938370143474),1,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-425283324048371760,CanvasRenderer,CanvasRenderer,482904820609300753,dianjigq1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/dianjigq1(8902403107068456858),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-8488002061088773725,CanvasRenderer,CanvasRenderer,-5847353240853214252,im_fight_red,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,3020634117544353060,MonoBehaviour,UnityEngine.UI.Image,-5847353240853214252,im_fight_red,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356),0,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,858414291850479215,CanvasRenderer,CanvasRenderer,1373380339338356711,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356)/RedDot(-8354297994812907167),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-1935487670218579073,MonoBehaviour,UnityEngine.UI.Image,1373380339338356711,RedDot,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356)/RedDot(-8354297994812907167),1,,,,,,,,0,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,1264456411099413890,CanvasRenderer,CanvasRenderer,-6156321836159454448,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356)/RedDot(-8354297994812907167)/SkeletonGraphic (hongdian01)(-5947520303835957185),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-9044411683066658164,MonoBehaviour,Spine.Unity.SkeletonGraphic,-6156321836159454448,SkeletonGraphic (hongdian01),UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_fight_red(2595274916376899356)/RedDot(-8354297994812907167)/SkeletonGraphic (hongdian01)(-5947520303835957185),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-7211249850761258730,CanvasRenderer,CanvasRenderer,-8259255019726696447,im_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_off(7609373578294030332),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-2610822335608264500,MonoBehaviour,UnityEngine.UI.Button,-8259255019726696447,im_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_off(7609373578294030332),1,,,,,,,1,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,2410291313336562559,CanvasRenderer,CanvasRenderer,316781895615049324,text_off,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_off(7609373578294030332)/text_off(9221714396143511282),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-5127689895939394156,CanvasRenderer,CanvasRenderer,5885081244435261815,im_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_on(-1222559236234254205),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,5004369195224526954,MonoBehaviour,UnityEngine.UI.Button,5885081244435261815,im_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_on(-1222559236234254205),1,,,,,,,1,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,4929836545950940080,CanvasRenderer,CanvasRenderer,-5362629721147960785,text_on,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_on(-1222559236234254205)/text_on(5409611705559005265),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-8033670453155631815,CanvasRenderer,CanvasRenderer,5069276277620053819,im_qipao1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao1(-2400423475754272933),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,8409910184764217700,MonoBehaviour,UnityEngine.UI.Image,5069276277620053819,im_qipao1,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao1(-2400423475754272933),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,7003513701043291695,CanvasRenderer,CanvasRenderer,7858867629901984477,text_num,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao1(-2400423475754272933)/text_num(4754997817200458468),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,-5559243510309615514,CanvasRenderer,CanvasRenderer,8473735720694065517,im_qipao2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao2(9195652009850613392),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,2737191955779166819,MonoBehaviour,UnityEngine.UI.Image,8473735720694065517,im_qipao2,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao2(9195652009850613392),1,,,,,,,,1,1,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,2667203229632541293,CanvasRenderer,CanvasRenderer,-890553325020752838,text_num,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/im_qipao2(9195652009850613392)/text_num(5472259475432730116),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
UI_Dock,7409970622389811116,768984183448098352,CanvasRenderer,CanvasRenderer,-2755218389452928994,sp_expedition,UI_Dock(7409970622389811116)/middle(-8466828004930285515)/gongnengrukou(-5389576201289399819)/bg_gongneng(-2565117311671495054)/toogles(-8086237336721494818)/toggle4(-6804366038503861017)/sp_expedition(-5242930961941176902),,,,,,,,,,,render_depth_or_raycast_component,source_component_present,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\clean_unityfs_slices\download\ui\uiprefabandres\maininterface.assetbundle
