category,name,hierarchyPath,activeSelf,activeInHierarchy,siblingIndex,componentTypes,hasButton,buttonInteractable,hasGraphic,graphicRaycastTarget,imageSprite,anchoredPosition,sizeDelta,localScale,note
"ui_bg_guardrail","UI_bg__-3280973633984018659","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/UI_bg__-3280973633984018659",True,True,0,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,"runtime_UI_bg_noalphabg_PaintingBG_1005","0,0","1680,720","1,1,1","UI_bg_raycast_preserved=True; baselineRaycast=True; finalRaycast=True; baselineInteractable=True; finalInteractable=True"
"lua_initTab_default_state","MAIN_PAGE","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_on__-5891749526711796232|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_off__-8260082556590129835",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"selected MAIN_PAGE: on active, off inactive; onRectPathId=-5891749526711796232; offRectPathId=-8260082556590129835; onFound=True; offFound=True; onFinalActiveSelf=True; offFinalActiveSelf=False; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","CAMP","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_on__4968733986243935381|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_off__5193622481985759590",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=4968733986243935381; offRectPathId=5193622481985759590; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","BAG","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_on__-4554973158640049960|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_off__518680114936329312",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=-4554973158640049960; offRectPathId=518680114936329312; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","EXPEDITION","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_on__-1222559236234254205|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle4__-6804366038503861017/im_off__7609373578294030332",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=-1222559236234254205; offRectPathId=7609373578294030332; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","ADVENTURE","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_on__-5215337679687611488|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle5__3989089819604024096/im_off__-4795627789347214698",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=-5215337679687611488; offRectPathId=-4795627789347214698; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","GUILD","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle6__4819124037445857078/im_on__-3542802835436383425|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle6__4819124037445857078/im_off__4975218722388425263",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=-3542802835436383425; offRectPathId=4975218722388425263; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"lua_initTab_default_state","MAIN_CITY","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_on__2411793564342831924|Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle7__-3817517230233315748/im_off__-214759850272892160",True,True,-1,"UI_Dock.lua lines 67,138-149 + maininterface_lua_com_bindings.csv",False,False,False,False,,,,,"unselected dock tab: on inactive, off active; onRectPathId=2411793564342831924; offRectPathId=-214759850272892160; onFound=True; offFound=True; onFinalActiveSelf=False; offFinalActiveSelf=True; spineAnimationState=not_applicable_no_skeleton_component"
"uidock_root","UI_Dock_OpenStack_UI136","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136",True,True,1,"RectTransform",False,False,False,False,,"0,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","middle__-8466828004930285515","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515",True,True,0,"RectTransform",False,False,False,False,,"0,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","gongnengrukou__-5389576201289399819","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819",True,True,0,"RectTransform",False,False,False,False,,"0,-20","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","bg_gongneng__-2565117311671495054","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054",True,True,0,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid3_-2576348191274856770_T_gongnengrukou","0,-325","1174,52","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","festival__2202193591487586511","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/festival__2202193591487586511",True,True,0,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid50_-6439702806593626054_zhuye_xxbg2","-0.462,1","1119,54","1.05,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","festival_1__-2098344345963038681","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/festival_1__-2098344345963038681",True,True,1,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid50_-1027233427446999266_zhuye_xxbg2_a","592,8.2","92,78","0.8,0.8,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","festival_2__-4183045952924682631","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/festival_2__-4183045952924682631",True,True,2,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid50_5592440512380850645_zhuye_xxbg2_b","-583,1","92,78","0.8,0.8,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","toogles__-8086237336721494818","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818",True,True,3,"RectTransform",False,False,False,False,,"0,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","toggle1__7591293892622252672","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672",True,True,0,"RectTransform",False,False,False,False,,"-498,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","sp_mainpage__3835362230345717257","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/sp_mainpage__3835362230345717257",True,True,0,"RectTransform",False,False,False,False,,"0,36","115.001,91.999","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_on__-5891749526711796232","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_on__-5891749526711796232",True,True,1,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_on__-1911850861218050760__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_on__-5891749526711796232/text_on__-1911850861218050760__font_riyu",True,True,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_off__-8260082556590129835","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_off__-8260082556590129835",False,False,2,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_off__6863028330797397034__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_off__-8260082556590129835/text_off__6863028330797397034__font_riyu",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao1__-7474895910225272508","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_qipao1__-7474895910225272508",False,False,3,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_7394082491903213668_T_hongdiandanshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__-1775151211659034019","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_qipao1__-7474895910225272508/text_num__-1775151211659034019",True,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"1.5,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao2__5016486893132270327","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_qipao2__5016486893132270327",False,False,4,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_8310869441475037279_T_hongdianshuangshu","40,70","36,33","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__-915070328039405379","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle1__7591293892622252672/im_qipao2__5016486893132270327/text_num__-915070328039405379",True,False,0,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"0,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","toggle2__7950299754146285530","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530",True,True,1,"RectTransform",False,False,False,False,,"-332,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","sp_camp__4593879884870609137","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/sp_camp__4593879884870609137",True,True,0,"RectTransform",False,False,False,False,,"0,36","104.998,80.006","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_on__4968733986243935381","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_on__4968733986243935381",False,False,1,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_on__378974745307632259__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_on__4968733986243935381/text_on__378974745307632259__font_riyu",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_off__5193622481985759590","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_off__5193622481985759590",True,True,2,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_off__-5820777284059013895__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_off__5193622481985759590/text_off__-5820777284059013895__font_riyu",True,True,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao1__7250120232226155695","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao1__7250120232226155695",False,False,3,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,,"40,70","27,27","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","RedDot__5298015073300720713","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao1__7250120232226155695/RedDot__5298015073300720713",True,False,0,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid1_523894093744659759_T_hongdian_1","0,0","27,27","0.8,0.8,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","SkeletonGraphic (hongdian01)__4413591404619979888","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao1__7250120232226155695/RedDot__5298015073300720713/SkeletonGraphic (hongdian01)__4413591404619979888",False,False,0,"RectTransform",False,False,False,False,,"0,0","33,32","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__2629351638573246126","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao1__7250120232226155695/text_num__2629351638573246126",False,False,1,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"0,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_qipao2__1377076115514586360","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao2__1377076115514586360",False,False,4,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,,"40,70","27,27","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","RedDot__-897935460353633267","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao2__1377076115514586360/RedDot__-897935460353633267",True,False,0,"CanvasRenderer|Image|RectTransform",False,False,True,False,"fid1_523894093744659759_T_hongdian_1","0,0","27,27","0.8,0.8,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","SkeletonGraphic (hongdian01)__-2227564202020646919","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao2__1377076115514586360/RedDot__-897935460353633267/SkeletonGraphic (hongdian01)__-2227564202020646919",False,False,0,"RectTransform",False,False,False,False,,"0,0","33,32","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_num__-1534587498467275044","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_qipao2__1377076115514586360/text_num__-1534587498467275044",False,False,1,"CanvasRenderer|RectTransform|Text",False,False,True,False,,"0,0","40,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_new__-2760416223835654137","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_new__-2760416223835654137",False,False,5,"CanvasRenderer|Image|RectTransform",False,False,True,False,,"52.1,73.3","27,27","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","NewShow__3049492366133166279","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_new__-2760416223835654137/NewShow__3049492366133166279",True,False,0,"RectTransform",False,False,False,False,,"0,0","0,0","0.7,0.7,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_camp_shengji__-5947067968447913142","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_camp_shengji__-5947067968447913142",False,False,6,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_-2009262604407475877_greenarrow_1","35,62.9","29,46","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Tips_Green__-560719156024242135","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_camp_shengji__-5947067968447913142/Tips_Green__-560719156024242135",True,False,0,"CanvasRenderer|Image|RectTransform",False,False,True,False,,"0,0","27,27","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","Image__-2472345201029352197","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle2__7950299754146285530/im_camp_shengji__-5947067968447913142/Tips_Green__-560719156024242135/Image__-2472345201029352197",True,False,0,"CanvasRenderer|Image|RectTransform|RestoreClickLogger",False,False,True,True,"fid1_-2009262604407475877_greenarrow_1","0,0","29,46","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","toggle3__-6972970831923998147","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147",True,True,2,"RectTransform",False,False,False,False,,"-166,0","0,0","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","sp_bag__3425111358649296926","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/sp_bag__3425111358649296926",True,True,0,"RectTransform",False,False,False,False,,"0,27.7","88.676,88.001","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","im_on__-4554973158640049960","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_on__-4554973158640049960",False,False,1,"Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger",True,True,True,True,,"0,-10","167,98","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
"uidock_hierarchy","text_on__-2414986385422156256__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_Dock_OpenStack_UI136/middle__-8466828004930285515/gongnengrukou__-5389576201289399819/bg_gongneng__-2565117311671495054/toogles__-8086237336721494818/toggle3__-6972970831923998147/im_on__-4554973158640049960/text_on__-2414986385422156256__font_riyu",True,False,0,"CanvasRenderer|RectTransform|TextMeshProUGUI",False,False,True,False,,"0,-40","70,30","1,1,1","source-built UI_Dock hierarchy row; no coordinate-only patch applied"
