"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"bottom_screen_region","audit_row_no_patch","btn_huodong3__1647537258896707193","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/Viewport__4633266571554794787/Content__-2821957406048891241/btn_huodong3__1647537258896707193","True","True","0","5","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0,1","0,1","0,1","0,-4","309,190","309,190","1,1,1","0,-4,0","0,0,0","True","70.112,193.696,478.881,337.322","70.112","193.696","478.881","337.322","False","0","","Canvas_MainInterface_1280x720","0","","Viewport__4633266571554794787"
"bottom_screen_region","audit_row_no_patch","bg_time__-754352213292762594","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/Viewport__4633266571554794787/Content__-2821957406048891241/btn_huodong3__1647537258896707193/bg_time__-754352213292762594","True","True","1","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid3_605723705451505549_T_liaotianjiaobiao","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-46,-57.5","168,20","168,20","1,1,1","108.5,-152.5,0","0,0,0","True","102.523,214.484,324.766,229.602","102.523","214.484","324.766","229.602","False","0","","Canvas_MainInterface_1280x720","0","","Viewport__4633266571554794787"
"bottom_screen_region","audit_row_no_patch","text_num__-8449929650395926112","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/Viewport__4633266571554794787/Content__-2821957406048891241/btn_huodong3__1647537258896707193/bg_time__-754352213292762594/text_num__-8449929650395926112","True","True","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","2021.6.1-7.1","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","44,0","100,20","100,20","1,1,1","44,0,0","0,0,0","True","205.707,214.484,337.995,229.602","205.707","214.484","337.995","229.602","False","0","","Canvas_MainInterface_1280x720","0","","Viewport__4633266571554794787"
"bottom_screen_region","audit_row_no_patch","text_time__997656216616295177","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/Viewport__4633266571554794787/Content__-2821957406048891241/btn_huodong3__1647537258896707193/bg_time__-754352213292762594/text_time__997656216616295177","True","True","0","0","CanvasRenderer|RectTransform|Text","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","기간: ","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","-30,-2","80,40","80,40","1,1,1","-30,-2,0","0,0,0","True","121.043,205.413,226.873,235.65","121.043","205.413","226.873","235.65","False","0","","Canvas_MainInterface_1280x720","0","","Viewport__4633266571554794787"
"bottom_screen_region","audit_row_no_patch","btn_huodong3__-2170556351011123672","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/Viewport__4633266571554794787/Content__-2821957406048891241/btn_huodong3__1647537258896707193/btn_huodong3__-2170556351011123672","True","True","2","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0,1","0,1","0,1","0,-55","330,130","330,130","1,1,1","0,-55,0","0,0,0","True","70.112,197.475,506.661,295.746","70.112","197.475","506.661","295.746","False","0","","Canvas_MainInterface_1280x720","0","","Viewport__4633266571554794787"
"bottom_screen_region","audit_row_no_patch","bg_dot__6471303635295782288","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/huodong3__-5155750984123387295/bg_dot__6471303635295782288","True","True","2","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid3_3763899259279859054_BG_huadongyemian","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-4,-91.475","0,12","0,12","1,1,1","151,3.525,0","0,0,0","True","269.867,194.849,269.867,203.92","269.867","194.849","269.867","203.92","False","0","","Canvas_MainInterface_1280x720","0","",""
"bottom_screen_region","audit_row_no_patch","text_haoyou__-8197084747081254407__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_haoyou__-675339169157432991/text_haoyou__-8197084747081254407__font_riyu","True","True","2","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","친구","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-25.58","110,20","110,20","0.75,0.75,0.75","0,-25.58,0","0,0,0","True","1437.5,218.086,1552.094,229.992","1437.5","218.086","1552.094","229.992","False","0","","Canvas_MainInterface_1280x720","0","",""
"bottom_screen_region","audit_row_no_patch","text_paihangbang__8703941146724642739__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_paihangbang__-1667601919951141876/text_paihangbang__8703941146724642739__font_riyu","True","True","0","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","순위","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-32.6","110,20","110,20","1,1,1","0,-32.6,0","0,0,0","True","1558.692,218.581,1675.105,230.676","1558.692","218.581","1675.105","230.676","False","0","","Canvas_MainInterface_1280x720","0","",""
"bottom_screen_region","audit_row_no_patch","text_haoyou (1)__302278427489246462__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_shangdian__-2638148383004042968/text_haoyou (1)__302278427489246462__font_riyu","True","True","0","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","상점","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-32.6","110,20","110,20","1,1,1","0,-32.6,0","0,0,0","True","1222.153,218.581,1338.566,230.676","1222.153","218.581","1338.566","230.676","False","0","","Canvas_MainInterface_1280x720","0","",""
"bottom_screen_region","audit_row_no_patch","text_youjian__2098579224181502371__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/btn_youjian__-1189460423525129158/text_youjian__2098579224181502371__font_riyu","True","True","1","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","우편","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-32.6","110,20","110,20","1,1,1","0,-32.6,0","0,0,0","True","1328.909,218.581,1445.322,230.676","1328.909","218.581","1445.322","230.676","False","0","","Canvas_MainInterface_1280x720","0","",""
