bundle,component_path_id,game_object_id,game_object_name,script_id,interactable,target_graphic,transition,navigation_mode,on_click
download/ui/uiprefabandres/maininterface.assetbundle,-7953309675492957080,-6178576418460602108,btn_act,-787143586316466668,1,-3657816306047962784,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7628926611385267454,-7422796589560833538,btn_zhandou,-787143586316466668,1,6458989329872608872,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7525878932963301881,-7286412630860338592,btn_act,-787143586316466668,1,7226019438870690111,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7511714136645954787,5665041054821263364,warn_item2,-787143586316466668,1,31183109406757914,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7481061962792381934,4464877392471899717,btn_act,-787143586316466668,1,8213429611445200947,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7469346116232948381,4721660477782303194,btn_show,-787143586316466668,1,-2460958000118116557,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7461889320061174885,7632541445361125350,btn_act,-787143586316466668,1,-420766415918107132,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7423624281763881709,-8827510564005904654,Image,-787143586316466668,1,-3902566523526259751,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7281142146625083404,-547111661572642448,btn_jia,-787143586316466668,1,2269709866082812139,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7132538986302439076,-2468769460854464527,btn_num,-787143586316466668,1,6290653827443057940,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7051534330084889857,3681775474499021215,btn_shangdian,-787143586316466668,1,-7006357119417636848,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7006722214097567714,4264185002932378359,btn_naver,-787143586316466668,1,8448369130240645795,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7001870616780075250,5992321404387670060,Image,-787143586316466668,1,-8515934442750250836,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-7000073332910644490,47787759833995530,btn_act,-787143586316466668,1,8721855709893690433,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6740329537491380510,2034885132330051578,im_off,-787143586316466668,1,7235568626823776937,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6555505223157300246,654797395355540055,im_off,-787143586316466668,1,295653659369969503,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6290464456128438841,-466875203844757278,btn_all,-787143586316466668,1,-8715019992654061951,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6201024489771987451,92874284820763099,btn_act,-787143586316466668,1,6909981661463145833,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6162253039939774535,-8321253577145861072,btn_act,-787143586316466668,1,-1567028427549845184,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6142620544880192732,-7700914144249324652,btn_head,-787143586316466668,1,-4809352236215611740,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6120225511886839045,-8911406556776068391,btnToggle5,-787143586316466668,1,4983162894814796976,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-6063970793930699349,-1793922948707889990,btn_act,-787143586316466668,1,8418663228443368155,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5997923705806317280,-9100108856502395452,btn_mail,-787143586316466668,1,7224344810850941662,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5975474497994598639,-7702492703924541159,btn_vip,-787143586316466668,1,-3743777191210705107,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5952096478146184762,3259863388441344583,btn_baocun,-787143586316466668,1,6388713046003468926,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5859282216914402952,-6941401023795538930,btn_download,-787143586316466668,1,-7567522740952730979,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5782466369865041569,2484832206056446240,im_on,-787143586316466668,1,-1143881965969771826,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5672090270077699193,-4952159590947071865,btn_baocun,-787143586316466668,1,-6843432433740918161,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5655369159674403918,1763924124192330798,btn_act,-787143586316466668,1,7672584101594978377,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5531585147679513695,1021087698472408124,btn_act,-787143586316466668,1,-477544921971589321,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5352352333995689614,3577915801200889202,Image,-787143586316466668,1,9221598148890571820,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5329947491786617253,-8883531350448583426,wanfaBtn,-787143586316466668,1,-5740242890252651072,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5185217314442705114,3811001807813840430,btn_residence,-787143586316466668,1,6025804296843295200,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5109122322617275200,6022888088451575100,btn_naver,-787143586316466668,1,0,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5081063114955252591,1846121534783890253,btn_beijing,-787143586316466668,1,4696956024874139928,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5079735877407249775,-8520099605504014794,btn_fanhui,-787143586316466668,1,-2049532362747333459,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-5070654917775660480,-8501376378821000551,shangdian_Btn,-787143586316466668,1,-6823783116757574630,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4986169061414561590,-1842319028492890565,btn_lord,-787143586316466668,1,5087197045905541958,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4811155588033164338,-8492711179860787912,btn_head,-787143586316466668,1,843061281501322132,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4716435698805721641,4522992948626508498,btn_act,-787143586316466668,1,1899916251466466222,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4507534543014547972,-2270298199637752535,btn_yueka,-787143586316466668,1,-9085582221566858819,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4377388058202299832,-3153050073799750719,Image,-787143586316466668,1,9141624817973563137,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4307678747511824550,-1457103517121630268,UI_bg,-787143586316466668,1,6259596902678607660,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4181412942388975677,-1719986959402886590,btn_kaiguan,-787143586316466668,1,-29073186499453630,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4168445852457371131,3791668891819228635,im_off,-787143586316466668,1,8592850431421125369,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4130756319416974528,389841532357394928,btn_act,-787143586316466668,1,-8913075507972642051,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4124518093680023852,-8785457446254460112,btn_yueka,-787143586316466668,1,-1579990182536944354,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-4007150474949512852,1827243085730985232,vip_Btn,-787143586316466668,1,-3075839640443665943,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3962222919787894343,-408381408134069604,Image,-787143586316466668,1,5497232416538056191,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3808074317331425977,-2323248805659418054,btn_haoyou,-787143586316466668,1,-3487439834597419756,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3790810043719372138,6362018206699118762,im_offLordProfile,-787143586316466668,1,7591221097989866691,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3750022509378681957,7345753101847427001,im_off,-787143586316466668,1,4616115601193941654,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3668807821403088494,-3593029120460745446,btnToggle3,-787143586316466668,1,8711699196120313497,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3657107032362470042,-589134538826087092,wanfaBtn,-787143586316466668,1,7677582287010058776,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3568137785440752602,-5047846913675438484,btn_act,-787143586316466668,1,7775194149923776698,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3448549870713137289,-254005949419678723,btn_line,-787143586316466668,1,-8671459615763160602,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3413116300123647372,7640449514136049808,im_off,-787143586316466668,1,2143917101619716152,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3325906521697426660,7397495788158367873,btn_jiantou1,-787143586316466668,1,4590884574268237296,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3307360829096502467,4732868261449856579,bg_kaiguan,-787143586316466668,1,396667880062918743,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-3180806162838771623,-7842800382909688727,btn_5,-787143586316466668,1,1521853667500086092,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2875826024654045867,-7603842229919533670,btn_youjian,-787143586316466668,1,-6481629798256038984,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2789118339161544981,-4964606620693946547,im_off,-787143586316466668,1,5889445445349833529,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2661053474133201997,-2099340629849615755,btn_head,-787143586316466668,1,4196744704114858958,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2610822335608264500,-8259255019726696447,im_off,-787143586316466668,1,2186926868617377402,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2378352074708157352,3104671633234757760,btn_marry,-787143586316466668,1,-8874427392270188134,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2340392683981828803,-4236469219681929378,btn_qianwang,-787143586316466668,1,-5945095993460394387,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-2152429872207880323,-739438087074354188,UI_bg,-787143586316466668,1,-9119517270372078976,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1937302480939607868,8722396124062621871,btn_show_fanhui,-787143586316466668,1,-72535238327695952,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1934686067541910985,-5810845069251394176,im_on,-787143586316466668,1,-8904507795974878470,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1932285435866416633,-5250557750113242360,bg_guanzhi,-787143586316466668,1,5267713688158289827,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1788851641032958773,5145480166872974353,btn_beijing,-787143586316466668,1,-7171738926076157433,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1713428214546653834,-6676632188885869023,bg_ditu2,-787143586316466668,1,6002878341535329450,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1664502759550802495,-2557286150029182793,btn_baiqipao,-787143586316466668,1,-1573743318961785985,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1524173034531017806,5893478712417956079,haoyou_Btn,-787143586316466668,1,-1576395101777300176,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1463364000456681581,-6637363545916555898,btn_act,-787143586316466668,1,7850515050251101199,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1368142340573859670,6069286315854834525,wanfaBtn,-787143586316466668,1,975500412906767799,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1097872492003641102,-5695080710061454549,im_on,-787143586316466668,1,-7818928627499194621,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-1013161877547945253,-2306550322814732634,btn_li,-787143586316466668,1,5251837776785577785,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-933189819673268425,4402682595220661021,btn_fanhui,-787143586316466668,1,9137895983860964859,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-841877782992408420,1490164651366453526,btn_6,-787143586316466668,1,4559002481469709786,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-767262747198555675,-8786651459083853759,btn_act,-787143586316466668,1,-788504171360921965,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-767137109892571023,5659146817338970482,xingxiang1,-787143586316466668,1,-4348032543761231805,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-660919914337967216,1301299458996081205,btn_delete,-787143586316466668,1,5417984297873794095,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-638488223082562287,-7571833000352612256,btn_act,-787143586316466668,1,659269113176872979,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-591124834450863716,-7483276523354109812,btn_3,-787143586316466668,1,4601264064623954753,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-528956921644361973,1505369518933318367,im_off,-787143586316466668,1,-2709449649585440673,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-441382563987275424,6344077552667837733,btn_act,-787143586316466668,1,-2236613766968438600,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-393470972326735636,-1978942637787598895,im_offHeroProfile,-787143586316466668,1,3133136724857036394,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-384152171734761225,2183609097357589804,btn_head,-787143586316466668,1,-7152778008308996810,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-183327855690800550,-1344885700461243728,btn_renwu,-787143586316466668,1,5371579354078007739,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-108002634622197054,-379436205262155290,im_on,-787143586316466668,1,5647230955865729771,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-45745584943247576,3478055145589027422,btn_shiyong,-787143586316466668,1,8521756986147413752,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-21520532691157477,-1285529861422633249,btn_fanhui,-787143586316466668,1,40617338008415379,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,-21102919255664777,-8452086165558957727,btn_queren,-787143586316466668,1,3571258946174536327,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,44119455800973438,4299553589671195495,btn_neiyi,-787143586316466668,1,8367562318558393253,3,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,130326511810890245,-3346721148305019631,bg_ditu,-787143586316466668,1,-2406903432905320607,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,153462259718730992,-2281118415906927024,btn_twitter,-787143586316466668,1,-2219860951623637247,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,398860578076068295,1280708015066892099,btn_act,-787143586316466668,1,1488345498065447607,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,553883691222240953,-1535496003749820388,im_off,-787143586316466668,1,-228207744144538660,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,605863379485395569,-3607891876913354467,btn_jiantou1,-787143586316466668,1,2895556269748192512,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,658736453679022362,-2619213493907848061,Sound_button,-787143586316466668,1,1255125672154996105,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,872347029202979388,-2772584290670495641,im_off,-787143586316466668,1,7536854191663862096,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,909694919352070174,-6692964299494375647,btn_fanhui,-787143586316466668,1,-8950316643970423666,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,963233233770023065,-5230080826173605218,paihangbang_Btn,-787143586316466668,1,-232690637666042867,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1014858019250256800,2266644314326181443,bg_juese,-787143586316466668,1,3241525467340338802,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1037335828034283471,-1989194518598755751,wanfaBtn,-787143586316466668,1,-7870406640315514268,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1045546922524300434,3513385014283364366,im_on,-787143586316466668,1,6826595692562431754,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1055801759185069646,3115364429263071560,btn_fanhui,-787143586316466668,1,-4781009268166433802,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1161743814344004258,6683610392345918860,btn_qinmi2,-787143586316466668,1,-2566605262846638730,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1176380619751905772,5641775868072320295,btn_queren_free,-787143586316466668,1,6661476798545850603,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1179061582309588204,-3640016037864683389,duihao,-787143586316466668,1,-3230073457815439338,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1289657966491456441,-2798617431254423713,btn_act,-787143586316466668,1,-399590028251822145,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1312825094293644313,-5874943903224620279,btn_1,-787143586316466668,1,299782992412486600,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1349648630224649587,7795562433538303856,warn_item1,-787143586316466668,1,-862322929593533658,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1364257081184944854,7152930532940946717,btn_mail,-787143586316466668,1,-1256326744927480006,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1401555571866979356,-6926923601059840767,btn_paihangbang,-787143586316466668,1,-4946881105171529618,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1526058375682732917,-5236341101107464188,btn_show,-787143586316466668,1,-8060873386693758341,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1542906721587083946,-1372478591751528098,im_on,-787143586316466668,1,7562398675093249935,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1567095629068672486,8748269355908913574,btn_queren,-787143586316466668,1,-8053989290021997888,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1755119443394291015,6913849934246534053,im_on,-787143586316466668,1,-2095896106662677125,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1851719577261112409,6458587595025163362,btnToggle1,-787143586316466668,1,-4161116340972953110,0,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1880162065188556752,6977123506472054529,btn_fanhui,-787143586316466668,1,8109065022429706739,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,1898445354831725789,-7882447295000973947,btn_act,-787143586316466668,1,5686115767898270911,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
download/ui/uiprefabandres/maininterface.assetbundle,2156329270891330628,-801310222755141030,warn_item4,-787143586316466668,1,-1292115215269399153,1,3,"{""m_PersistentCalls"":{""m_Calls"":[]}}"
